,time,Marker displacemet (mm)
0,0.0,43.5
1,0.0699610710144043,43.5
2,0.14092111587524414,43.24561403508772
3,0.21088385581970215,43.5
4,0.2818427085876465,43.5
5,0.3518035411834717,43.75438596491228
6,0.4217643737792969,43.75438596491228
7,0.4897267818450928,43.5
8,0.5606873035430908,43.75438596491228
9,0.6316478252410889,43.5
10,0.7006089687347412,43.5
11,0.7715702056884766,43.24561403508772
12,0.839531421661377,43.5
13,0.9094924926757812,43.5
14,0.9834516048431396,43.5
15,1.052412748336792,43.24561403508772
16,1.1213738918304443,43.5
17,1.1933331489562988,43.5
18,1.2632951736450195,43.5
19,1.3342547416687012,43.24561403508772
20,1.4032161235809326,43.5
21,1.4741766452789307,43.24561403508772
22,1.544137954711914,43.75438596491228
23,1.611100435256958,43.75438596491228
24,1.6810622215270996,43.5
25,1.7510225772857666,43.75438596491228
26,1.8219828605651855,43.5
27,1.8919436931610107,43.5
28,1.9629034996032715,43.24561403508772
29,2.0358636379241943,43.5
30,2.107823133468628,43.24561403508772
31,2.1807827949523926,43.5
32,2.2507431507110596,43.5
33,2.320704460144043,43.75438596491228
34,2.390665292739868,43.5
35,2.4856131076812744,43.75438596491228
36,2.5655672550201416,43.5
37,2.6385269165039062,43.75438596491228
38,2.7154834270477295,43.5
39,2.7884433269500732,43.75438596491228
40,2.8614022731781006,43.24561403508772
41,2.9323627948760986,43.5
42,3.0123183727264404,43.24561403508772
43,3.0882761478424072,43.5
44,3.160235643386841,43.5
45,3.2311959266662598,43.24561403508772
46,3.3031554222106934,43.5
47,3.4170925617218018,43.24561403508772
48,3.527031898498535,43.5
49,3.604987859725952,43.24561403508772
50,3.6819441318511963,43.5
51,3.7549033164978027,43.24561403508772
52,3.823864459991455,43.75438596491228
53,3.8938257694244385,43.5
54,3.985774278640747,43.75438596491228
55,4.069727659225464,43.5
56,4.15567946434021,43.75438596491228
57,4.231637239456177,43.5
58,4.301598072052002,43.75438596491228
59,4.37255859375,43.5
60,4.442519426345825,43.5
61,4.516478538513184,43.24561403508772
62,4.588437795639038,43.24561403508772
63,4.702374696731567,43.5
64,4.800321578979492,43.5
65,4.883272409439087,43.24561403508772
66,4.969225168228149,43.5
67,5.040185928344727,43.24561403508772
68,5.114144325256348,43.24561403508772
69,5.189101934432983,43.5
70,5.267058849334717,43.24561403508772
71,5.341017484664917,43.5
72,5.418973684310913,43.24561403508772
73,5.491933345794678,43.5
74,5.567891359329224,43.24561403508772
75,5.639851093292236,43.5
76,5.710810899734497,43.24561403508772
77,5.781771183013916,43.5
78,5.854730606079102,43.5
79,5.924691677093506,43.75438596491228
80,5.998650312423706,43.5
81,6.068611145019531,43.75438596491228
82,6.1385722160339355,43.5
83,6.208533048629761,43.75438596491228
84,6.280492782592773,43.5
85,6.3554511070251465,43.75438596491228
86,6.428410291671753,43.5
87,6.503369331359863,43.75438596491228
88,6.575328588485718,43.5
89,6.64928674697876,43.75438596491228
90,6.7212464809417725,43.5
91,6.7952048778533936,43.75438596491228
92,6.868164777755737,43.75438596491228
93,6.937126636505127,43.5
94,7.010085821151733,43.75438596491228
95,7.0810463428497314,43.24561403508772
96,7.1550047397613525,43.5
97,7.230962514877319,43.24561403508772
98,7.306919574737549,43.5
99,7.381877660751343,43.5
100,7.453837871551514,43.5
101,7.525797605514526,43.24561403508772
102,7.59775710105896,43.5
103,7.670716285705566,43.24561403508772
104,7.742676258087158,43.5
105,7.813636541366577,43.5
106,7.887595176696777,43.5
107,7.957556486129761,43.5
108,8.033514261245728,43.5
109,8.106473207473755,43.5
110,8.180432319641113,43.75438596491228
111,8.250393390655518,43.5
112,8.324351787567139,43.75438596491228
113,8.394312143325806,43.75438596491228
114,8.463274002075195,43.75438596491228
115,8.535233974456787,43.75438596491228
116,8.605194807052612,43.75438596491228
117,8.675155639648438,43.5
118,8.746116399765015,43.75438596491228
119,8.815077304840088,43.5
120,8.887037515640259,43.24561403508772
121,8.9609956741333,43.5
122,9.036953926086426,43.5
123,9.10691523551941,43.5
124,9.178874254226685,43.5
125,9.253832578659058,43.24561403508772
126,9.32579231262207,43.5
127,9.395753383636475,43.5
128,9.464714765548706,43.5
129,9.533675909042358,43.75438596491228
130,9.603636980056763,43.5
131,9.673597574234009,43.75438596491228
132,9.743558883666992,43.75438596491228
133,9.813520193099976,43.5
134,9.8834810256958,43.5
135,9.95444107055664,43.24561403508772
136,10.028400182723999,43.5
137,10.100359916687012,43.5
138,10.175318241119385,43.24561403508772
139,10.249276161193848,43.5
140,10.322235822677612,43.24561403508772
141,10.39319658279419,43.5
142,10.463156938552856,43.75438596491228
143,10.53311800956726,43.5
144,10.604078531265259,43.75438596491228
145,10.675039291381836,43.75438596491228
146,10.744999408721924,43.75438596491228
147,10.813961029052734,43.75438596491228
148,10.883922100067139,43.5
149,10.95288372039795,43.75438596491228
150,11.025842666625977,43.5
151,11.096803665161133,43.75438596491228
152,11.166764497756958,43.5
153,11.236724853515625,43.75438596491228
154,11.308684825897217,43.5
155,11.379645347595215,43.75438596491228
156,11.449607133865356,43.5
157,11.518568515777588,43.75438596491228
158,11.588528394699097,43.75438596491228
159,11.658490419387817,43.5
