,time,Marker displacemet (mm)
0,0.0,43.50000000000001
1,0.06496381759643555,43.768518518518526
2,0.12892866134643555,43.768518518518526
3,0.19289326667785645,43.768518518518526
4,0.2578566074371338,43.768518518518526
5,0.32282137870788574,43.768518518518526
6,0.3877851963043213,43.768518518518526
7,0.45474720001220703,43.768518518518526
8,0.5187118053436279,43.50000000000001
9,0.5836756229400635,43.50000000000001
10,0.6476402282714844,43.50000000000001
11,0.7126040458679199,43.50000000000001
12,0.7775678634643555,43.50000000000001
13,0.8435313701629639,43.768518518518526
14,0.9084951877593994,43.768518518518526
15,0.9724597930908203,43.50000000000001
16,1.0374233722686768,43.50000000000001
17,1.1023876667022705,43.50000000000001
18,1.167351245880127,43.768518518518526
19,1.2313156127929688,43.768518518518526
20,1.2962791919708252,43.768518518518526
21,1.361243486404419,43.50000000000001
22,1.4262070655822754,43.50000000000001
23,1.495168924331665,43.768518518518526
24,1.5611324310302734,43.50000000000001
25,1.626096248626709,43.768518518518526
26,1.6910605430603027,43.768518518518526
27,1.756023645401001,44.03703703703704
28,1.81998872756958,43.768518518518526
29,1.8839530944824219,44.03703703703704
30,1.9479174613952637,43.768518518518526
31,2.0128815174102783,43.768518518518526
32,2.0798439979553223,44.03703703703704
33,2.1458077430725098,43.768518518518526
34,2.2117702960968018,44.03703703703704
35,2.2807323932647705,44.03703703703704
36,2.345695972442627,44.03703703703704
37,2.436645269393921,44.03703703703704
38,2.5026090145111084,44.03703703703704
39,2.5835633277893066,44.03703703703704
40,2.661520481109619,43.768518518518526
41,2.72648549079895,43.768518518518526
42,2.8064396381378174,43.768518518518526
43,2.893392324447632,43.768518518518526
44,2.963352918624878,43.768518518518526
45,3.0333139896392822,43.50000000000001
46,3.108271837234497,43.768518518518526
47,3.1922261714935303,43.768518518518526
48,3.2701821327209473,43.768518518518526
49,3.339144468307495,43.768518518518526
50,3.411104202270508,43.50000000000001
51,3.485062599182129,43.768518518518526
52,3.575012683868408,43.768518518518526
53,3.6599652767181396,43.768518518518526
54,3.7289273738861084,43.768518518518526
55,3.79788875579834,43.768518518518526
56,3.8708484172821045,43.768518518518526
57,3.9408090114593506,43.768518518518526
58,4.0177671909332275,43.768518518518526
59,4.099721193313599,43.768518518518526
60,4.173680067062378,43.768518518518526
61,4.244640111923218,43.768518518518526
62,4.313602447509766,43.768518518518526
63,4.381564617156982,43.768518518518526
64,4.45452356338501,43.768518518518526
65,4.546473026275635,43.50000000000001
66,4.638421058654785,43.768518518518526
67,4.723374605178833,43.768518518518526
68,4.793335437774658,43.768518518518526
69,4.861297845840454,43.768518518518526
70,4.9312584400177,43.50000000000001
71,5.0022194385528564,43.768518518518526
72,5.075178384780884,43.768518518518526
73,5.151136636734009,43.768518518518526
74,5.218098878860474,43.50000000000001
75,5.299054384231567,43.768518518518526
76,5.383008241653442,43.768518518518526
77,5.454967260360718,43.768518518518526
78,5.532924175262451,43.768518518518526
79,5.633868932723999,44.03703703703704
80,5.713824272155762,43.768518518518526
81,5.781785726547241,44.03703703703704
82,5.849748373031616,44.03703703703704
83,5.914711952209473,44.03703703703704
84,5.9856719970703125,43.768518518518526
85,6.066627502441406,44.03703703703704
86,6.142585515975952,44.03703703703704
87,6.2075488567352295,44.03703703703704
88,6.273513317108154,44.03703703703704
89,6.344472885131836,44.03703703703704
90,6.411435842514038,44.03703703703704
91,6.508382320404053,43.768518518518526
92,6.577343940734863,43.768518518518526
93,6.644306659698486,44.03703703703704
94,6.708271026611328,44.03703703703704
95,6.77223539352417,44.03703703703704
96,6.838198661804199,43.768518518518526
97,6.903162240982056,43.768518518518526
98,6.9671266078948975,44.03703703703704
99,7.032090902328491,44.03703703703704
100,7.095055341720581,44.03703703703704
101,7.160019397735596,44.03703703703704
102,7.225982904434204,43.768518518518526
103,7.2909464836120605,44.03703703703704
104,7.361908912658691,44.03703703703704
105,7.4458606243133545,44.03703703703704
106,7.51082444190979,44.03703703703704
107,7.575788497924805,44.03703703703704
108,7.6397528648376465,44.03703703703704
109,7.704716682434082,44.03703703703704
110,7.770679950714111,44.03703703703704
111,7.836643218994141,44.03703703703704
112,7.901607036590576,44.03703703703704
113,7.966570615768433,44.03703703703704
114,8.030535697937012,44.03703703703704
115,8.095499515533447,44.03703703703704
116,8.20443868637085,44.03703703703704
117,8.276399374008179,44.03703703703704
118,8.353356122970581,44.03703703703704
119,8.446304321289062,44.03703703703704
120,8.515266180038452,44.03703703703704
121,8.586227178573608,44.03703703703704
122,8.651190519332886,44.03703703703704
123,8.717153787612915,44.03703703703704
124,8.783117294311523,44.03703703703704
125,8.853078603744507,44.03703703703704
126,8.923039436340332,44.03703703703704
127,8.989002704620361,44.03703703703704
128,9.052967071533203,43.768518518518526
129,9.116931915283203,43.768518518518526
130,9.198885202407837,44.03703703703704
131,9.269845962524414,44.03703703703704
132,9.374788522720337,44.03703703703704
133,9.444749116897583,44.03703703703704
134,9.579673767089844,43.768518518518526
135,9.694610595703125,43.768518518518526
136,9.8305344581604,44.03703703703704
137,9.900495529174805,44.03703703703704
138,9.985448837280273,44.03703703703704
139,10.058408260345459,44.03703703703704
140,10.136364936828613,44.03703703703704
141,10.256298542022705,44.03703703703704
142,10.32925796508789,44.03703703703704
143,10.406215190887451,44.03703703703704
144,10.484171628952026,44.03703703703704
145,10.553133249282837,43.768518518518526
146,10.619096755981445,44.03703703703704
147,10.68605923652649,44.03703703703704
