,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
0,1740.44176,0.0,0.0,0.0,-15.029870073873777,-63.684322528056114,-29.964656623809265,15.0,74.0,75.0,21.0,21.0,20.0,9.0,9.0,9.0,110.0,0.0
1,1740.590303,0.0,0.0,0.0,-12.490929018052281,-52.21709308484503,-24.383951448040587,17.0,73.0,71.0,29.0,29.0,28.0,9.0,9.0,9.0,108.0,0.0
2,1740.736643,0.0,0.0,0.0,-10.525267828038682,-42.203793511179036,-19.78426252878061,16.0,78.0,73.0,35.0,35.0,34.0,9.0,9.0,9.0,111.0,0.0
3,1740.923254,0.0,0.0,0.0,-8.809052304300963,-33.90824135790169,-16.01614988484146,17.0,78.0,73.0,40.0,41.0,39.0,9.0,9.0,9.0,110.0,0.0
4,1741.075364,0.0,0.0,0.0,-7.690929292442168,-27.636026980656595,-12.8774147596721,15.0,75.0,74.0,44.0,45.0,43.0,9.0,9.0,9.0,108.0,0.0
5,1741.222278,0.0,0.0,0.0,-6.539632786582087,-22.33088669586664,-10.466060624520384,17.0,77.0,72.0,48.0,48.0,47.0,9.0,9.0,9.0,110.0,0.0
6,1741.375963,0.0,0.0,0.0,-5.691665229669003,-17.952597543228578,-8.308157831063422,16.0,77.0,75.0,50.0,51.0,49.0,9.0,9.0,9.0,109.0,0.0
7,1741.522746,0.0,0.0,0.0,-4.882088771428477,-14.70671060656673,-6.427112392664232,17.0,75.0,76.0,53.0,54.0,52.0,9.0,9.0,9.0,108.0,0.0
8,1741.679956,0.0,0.0,0.0,-4.655734440749629,-12.291569218798358,-4.805647053395217,14.0,74.0,77.0,55.0,56.0,54.0,9.0,9.0,9.0,110.0,0.0
9,1741.831288,0.0,0.0,0.0,-3.952146387814799,-10.20656374263929,-3.317181263053489,18.0,75.0,79.0,56.0,57.0,56.0,9.0,9.0,9.0,110.0,0.0
10,1741.977792,0.0,0.0,0.0,-3.5557329457547633,-8.323665649298192,-2.152516781184713,16.0,76.0,78.0,57.0,58.0,57.0,9.0,9.0,9.0,111.0,0.0
11,1742.124649,0.0,0.0,0.0,-3.457423223113662,-6.761289441174327,-1.223641207103161,15.0,76.0,78.0,58.0,59.0,58.0,9.0,9.0,9.0,111.0,0.0
12,1742.271376,0.0,0.0,0.0,-3.254993596015093,-5.802754110000066,-0.3913031832599403,16.0,74.0,79.0,59.0,60.0,59.0,9.0,9.0,9.0,110.0,0.0
13,1742.418437,0.0,0.0,0.0,-3.0564286830327942,-5.555710655864715,0.14656496265867514,16.0,71.0,77.0,60.0,61.0,60.0,9.0,9.0,9.0,109.0,0.0
14,1742.585194,0.0,0.0,0.0,-2.8956707443823193,-4.988604130721669,0.31741672047644,16.0,74.0,74.0,61.0,61.0,61.0,9.0,9.0,9.0,109.0,0.0
15,1742.741277,0.0,0.0,0.0,-2.9201775867096798,-5.046098952383474,0.1743447688078943,15.0,70.0,71.0,61.0,62.0,61.0,9.0,9.0,9.0,106.0,0.0
16,1742.889943,0.0,0.0,0.0,-2.508325395639191,-4.607489072589303,0.24170864993078123,18.0,74.0,74.0,62.0,62.0,62.0,9.0,9.0,9.0,107.0,0.0
17,1743.037227,0.0,0.0,0.0,-2.2283017890163945,-4.115906442311882,0.2698740396398973,17.0,74.0,73.0,62.0,63.0,62.0,9.0,9.0,9.0,108.0,0.0
18,1743.184053,0.0,0.0,0.0,-2.1908408354550994,-4.183625889152438,0.19780687982197787,16.0,71.0,72.0,62.0,63.0,62.0,9.0,9.0,9.0,109.0,0.0
19,1743.331714,0.0,0.0,0.0,-2.038338851481165,-3.71884020791677,0.2777876234605001,17.0,75.0,74.0,63.0,63.0,63.0,9.0,9.0,9.0,110.0,0.0
