,0,1,2,3,4
120,1.6,1.6,70.41811385307061,67.48271843580065,66.02191241852691
121,1.76,1.76,71.07567928246107,68.03638498553944,66.14734973280937
122,1.92,1.92,71.70311716626028,68.64504831901884,66.38069179013593
123,2.08,2.08,72.28285427073773,69.29166103872167,66.71540316346518
124,2.24,2.24,72.79865336205346,69.95811286353502,67.14210928146879
125,2.4,2.4,73.23606797749979,70.62573786016092,67.6488589908301
126,2.56,2.56,73.58284704095765,71.27583723719228,68.22145928326029
127,2.72,2.72,73.82927799012828,71.89020305947622,68.84387281222212
128,2.88,2.88,73.96845880525791,72.4516282146119,69.49866706574278
129,3.04,3.04,73.99649132039544,72.94438834847894,70.1675026149168
130,3.2,3.2,73.91259040293522,73.3546822717817,70.83164676327104
131,3.36,3.36,73.719105943553,73.67101850273592,71.4724982107387
132,3.52,3.52,73.42145704064203,73.88453711963854,72.07210803749253
133,3.68,3.68,73.02798022260703,73.98925790889783,72.61368241596043
134,3.84,3.84,72.54969595899476,73.98224785841232,73.08205297110315
135,4.0,4.0,72.0,73.86370330515628,73.46410161513775
136,4.16,4.16,71.39428818928727,73.63694443618827,73.74912795796757
137,4.32,4.32,70.7495252583429,73.30832229709824,73.92914900291476
138,4.48,4.48,70.08376967953343,72.88704091239345,73.99912273389938
139,4.64,4.64,69.41566788575035,72.38489949986247,73.95708933185196
140,4.8,4.8,68.76393202250021,71.81596199895819,73.80422606518061
141,4.96,4.96,68.14681585952056,71.19616316902435,73.54481431692486
142,5.12,5.12,67.5816035405505,70.54286228973722,73.18611967209678
143,5.28,5.28,67.08412549031435,69.87435696368749,72.73818842371476
144,5.44,5.44,66.6683150371596,69.20937063848349,72.21356619697337
145,5.6000000000000005,5.6000000000000005,66.34581816942959,68.5665282018188,71.6269465723032
146,5.76,5.76,66.12566735548548,67.96383433699852,70.99475954865942
147,5.92,5.92,66.01402856300199,67.4181692491042,70.33471137332927
148,6.08,6.08,66.0,66.94481588546144,69.66528862667074
149,6.24,6.24,66.0,66.55703189198422,69.00524045134058
150,6.4,6.4,66.0,66.2656782940112,68.3730534276968
151,6.5600000000000005,6.5600000000000005,66.0,66.0789153015131,67.78643380302663
152,6.72,6.72,66.0,66.00197375853708,67.26181157628524
153,6.88,6.88,66.0,66.0,66.81388032790322
154,7.04,7.04,66.0,66.0,66.45518568307514
155,7.2,7.2,66.0,66.0,66.19577393481939
156,7.36,7.36,66.0,66.0,66.04291066814805
157,7.5200000000000005,7.5200000000000005,66.0,66.0,66.0
158,7.68,7.68,66.0,66.0,66.0
159,7.84,7.84,66.0,66.0,66.0
160,66.0,66.0,66.0,66.0,66.0
161,66.0,66.0,66.0,66.0,66.0
162,66.0,66.0,66.0,66.0,66.0
163,66.0,66.0,66.0,66.0,66.0
164,66.0,66.0,66.0,66.0,66.0
165,66.0,66.0,66.0,66.0,66.0
166,66.0,66.0,66.0,66.0,66.0
167,66.0,66.0,66.0,66.0,66.0
168,66.0,66.0,66.0,66.0,66.0
169,66.0,66.0,66.0,66.0,66.0
170,66.0,66.0,66.0,66.0,66.0
171,66.0,66.0,66.0,66.0,66.0
172,66.0,66.0,66.0,66.0,66.0
173,66.0,66.0,66.0,66.0,66.0
174,66.0,66.0,66.0,66.0,66.0
175,66.0,66.0,66.0,66.0,66.0
176,66.0,66.0,66.0,66.0,66.0
177,66.0,66.0,66.0,66.0,66.0
178,66.0,66.0,66.0,66.0,66.0
179,66.0,66.0,66.0,66.0,66.0
180,66.0,66.0,66.0,66.0,66.0
181,66.0,66.0,66.0,66.0,66.0
182,66.0,66.0,66.0,66.0,66.0
183,66.0,66.0,66.0,66.0,66.0
184,66.0,66.0,66.0,66.0,66.0
185,66.0,66.0,66.0,66.0,66.0
186,66.0,66.0,66.0,66.0,66.0
187,66.0,66.0,66.0,66.0,66.0
188,66.0,66.0,66.0,66.0,66.0
189,66.0,66.0,66.0,66.0,66.0
190,16.5,16.5,66.0,66.0,66.0
191,16.619999999999997,16.619999999999997,66.04201188878848,66.0,66.0
192,16.739999999999995,16.739999999999995,66.16687088928755,66.0,66.0
193,16.86,16.86,66.37107995986841,66.0,66.0
194,16.980000000000004,16.980000000000004,66.64891962802248,66.0,66.0
195,17.099999999999994,17.099999999999994,66.99260818092343,66.00411139573627,66.0
196,17.22,17.22,67.39251961506301,66.07224971418376,66.0
197,17.340000000000003,17.340000000000003,67.8374532406437,66.22238824557002,66.0
198,17.46,17.46,68.31494738966803,66.4503219210394,66.0
199,17.58,17.58,68.81162844141205,66.74966679110862,66.0
200,17.699999999999996,17.699999999999996,69.31358538980295,67.1120388268505,66.01643431389519
201,17.820000000000007,17.820000000000007,69.8067594618458,67.52728873915459,66.11051229960702
202,17.939999999999998,17.939999999999998,70.2773378746952,67.98378623926413,66.28551884260195
203,18.060000000000002,18.060000000000002,70.7121407030533,68.46874577904126,66.53655237259889
204,18.18,18.18,71.09899002154009,68.96858464765127,66.8565819611016
205,18.299999999999997,18.299999999999997,71.42705098312484,69.46930339512069,67.23664424312258
206,18.42,18.42,71.68713528071824,69.95687792789421,67.66609446244522
207,18.54,18.54,71.8719584925962,70.41765229460717,68.13290460916659
208,18.660000000000004,18.660000000000004,71.97634410394343,70.83872116095893,68.62400029930708
209,18.78,18.78,71.99736849029658,71.20829126135921,69.1256269611876
210,18.900000000000006,18.900000000000006,71.93444280220142,71.51601170383627,69.62373507245329
211,19.019999999999996,19.019999999999996,71.78932945766475,71.75326387705194,70.10437365805403
212,19.14,19.14,71.56609278048151,71.9134028397289,70.5540810281194
213,19.259999999999998,19.259999999999998,71.27098516695527,71.99194343167338,70.96026181197033
214,19.380000000000003,19.380000000000003,70.91227196924606,71.98668589380924,71.31153972832736
215,19.5,19.5,70.5,71.89777747886721,71.59807621135332
216,19.619999999999997,19.619999999999997,70.04571614196544,71.7277083271412,71.81184596847568
217,19.740000000000002,19.740000000000002,69.56214394375718,71.48124172282368,71.94686175218607
218,19.86,19.86,69.06282725965008,71.16528068429508,71.99934205042453
219,19.980000000000004,19.980000000000004,68.56175091431277,70.78867462489686,71.96781699888896
220,20.099999999999994,20.099999999999994,68.07294901687516,70.36197149921864,71.85316954888546
221,20.22,20.22,67.61011189464043,69.89712237676827,71.65861073769364
222,20.339999999999996,20.339999999999996,67.18620265541287,69.40714671730291,71.38958975407259
223,20.46,20.46,66.81309411773576,68.90576772276562,71.05364131778607
224,20.58,20.58,66.50123627786971,68.40702797886262,70.66017464773003
225,20.700000000000003,20.700000000000003,66.25936362707219,67.9248961513641,70.2202099292274
226,20.82,20.82,66.09425051661411,67.47287575274889,69.74606966149456
227,20.939999999999998,20.939999999999998,66.01052142225149,67.06362693682814,69.25103352999696
228,21.060000000000002,21.060000000000002,66.0,66.70861191409608,68.74896647000305
229,21.18,21.18,66.0,66.41777391898816,68.25393033850544
230,21.299999999999997,21.299999999999997,66.0,66.1992587205084,67.7797900707726
231,21.42,21.42,66.0,66.05918647613483,67.33982535226997
232,21.54,21.54,66.0,66.00148031890281,66.94635868221393
233,21.660000000000004,21.660000000000004,66.0,66.0,66.61041024592741
234,21.78,21.78,66.0,66.0,66.34138926230636
235,21.900000000000006,21.900000000000006,66.0,66.0,66.14683045111454
236,22.019999999999996,22.019999999999996,66.0,66.0,66.03218300111104
237,22.14,22.14,66.0,66.0,66.0
238,22.259999999999998,22.259999999999998,66.0,66.0,66.0
239,22.380000000000003,22.380000000000003,66.0,66.0,66.0
240,66.0,66.0,66.0,66.0,66.0
241,66.0,66.0,66.0,66.0,66.0
242,66.0,66.0,66.0,66.0,66.0
243,66.0,66.0,66.0,66.0,66.0
244,66.0,66.0,66.0,66.0,66.0
245,66.0,66.0,66.0,66.0,66.0
246,66.0,66.0,66.0,66.0,66.0
247,66.0,66.0,66.0,66.0,66.0
248,66.0,66.0,66.0,66.0,66.0
249,66.0,66.0,66.0,66.0,66.0
250,66.0,66.0,66.0,66.0,66.0
251,66.0,66.0,66.0,66.0,66.0
252,66.0,66.0,66.0,66.0,66.0
253,66.0,66.0,66.0,66.0,66.0
254,66.0,66.0,66.0,66.0,66.0
255,66.0,66.0,66.0,66.0,66.0
256,66.0,66.0,66.0,66.0,66.0
257,66.0,66.0,66.0,66.0,66.0
258,66.0,66.0,66.0,66.0,66.0
259,66.0,66.0,66.0,66.0,66.0
260,66.0,66.0,66.0,66.0,66.0
261,66.0,66.0,66.0,66.0,66.0
262,66.0,66.0,66.0,66.0,66.0
263,66.0,66.0,66.0,66.0,66.0
264,66.0,66.0,66.0,66.0,66.0
265,66.0,66.0,66.0,66.0,66.0
266,66.0,66.0,66.0,66.0,66.0
267,66.0,66.0,66.0,66.0,66.0
268,66.0,66.0,66.0,66.0,66.0
269,66.0,66.0,66.0,66.0,66.0
270,16.5,16.5,66.0,66.0,66.0
271,16.619999999999997,16.619999999999997,66.04201188878848,66.0,66.0
272,16.739999999999995,16.739999999999995,66.16687088928755,66.0,66.0
273,16.86,16.86,66.37107995986841,66.0,66.0
274,16.980000000000004,16.980000000000004,66.64891962802248,66.0,66.0
275,17.099999999999994,17.099999999999994,66.99260818092343,66.00411139573627,66.0
276,17.22,17.22,67.39251961506301,66.07224971418376,66.0
277,17.340000000000003,17.340000000000003,67.8374532406437,66.22238824557002,66.0
278,17.46,17.46,68.31494738966803,66.4503219210394,66.0
279,17.58,17.58,68.81162844141205,66.74966679110862,66.0
280,17.699999999999996,17.699999999999996,69.31358538980295,67.1120388268505,66.01643431389519
281,17.820000000000007,17.820000000000007,69.8067594618458,67.52728873915459,66.11051229960702
282,17.939999999999998,17.939999999999998,70.2773378746952,67.98378623926413,66.28551884260195
283,18.060000000000002,18.060000000000002,70.7121407030533,68.46874577904126,66.53655237259889
284,18.18,18.18,71.09899002154009,68.96858464765127,66.8565819611016
285,18.299999999999997,18.299999999999997,71.42705098312484,69.46930339512069,67.23664424312258
286,18.42,18.42,71.68713528071824,69.95687792789421,67.66609446244522
287,18.54,18.54,71.8719584925962,70.41765229460717,68.13290460916659
288,18.660000000000004,18.660000000000004,71.97634410394343,70.83872116095893,68.62400029930708
289,18.78,18.78,71.99736849029658,71.20829126135921,69.1256269611876
290,18.900000000000006,18.900000000000006,71.93444280220142,71.51601170383627,69.62373507245329
291,19.019999999999996,19.019999999999996,71.78932945766475,71.75326387705194,70.10437365805403
292,19.14,19.14,71.56609278048151,71.9134028397289,70.5540810281194
293,19.259999999999998,19.259999999999998,71.27098516695527,71.99194343167338,70.96026181197033
294,19.380000000000003,19.380000000000003,70.91227196924606,71.98668589380924,71.31153972832736
295,19.5,19.5,70.5,71.89777747886721,71.59807621135332
296,19.619999999999997,19.619999999999997,70.04571614196544,71.7277083271412,71.81184596847568
297,19.740000000000002,19.740000000000002,69.56214394375718,71.48124172282368,71.94686175218607
298,19.86,19.86,69.06282725965008,71.16528068429508,71.99934205042453
299,19.980000000000004,19.980000000000004,68.56175091431277,70.78867462489686,71.96781699888896
300,20.099999999999994,20.099999999999994,68.07294901687516,70.36197149921864,71.85316954888546
301,20.22,20.22,67.61011189464043,69.89712237676827,71.65861073769364
302,20.339999999999996,20.339999999999996,67.18620265541287,69.40714671730291,71.38958975407259
303,20.46,20.46,66.81309411773576,68.90576772276562,71.05364131778607
304,20.58,20.58,66.50123627786971,68.40702797886262,70.66017464773003
305,20.700000000000003,20.700000000000003,66.25936362707219,67.9248961513641,70.2202099292274
306,20.82,20.82,66.09425051661411,67.47287575274889,69.74606966149456
307,20.939999999999998,20.939999999999998,66.01052142225149,67.06362693682814,69.25103352999696
308,21.060000000000002,21.060000000000002,66.0,66.70861191409608,68.74896647000305
309,21.18,21.18,66.0,66.41777391898816,68.25393033850544
310,21.299999999999997,21.299999999999997,66.0,66.1992587205084,67.7797900707726
311,21.42,21.42,66.0,66.05918647613483,67.33982535226997
312,21.54,21.54,66.0,66.00148031890281,66.94635868221393
313,21.660000000000004,21.660000000000004,66.0,66.0,66.61041024592741
314,21.78,21.78,66.0,66.0,66.34138926230636
315,21.900000000000006,21.900000000000006,66.0,66.0,66.14683045111454
316,22.019999999999996,22.019999999999996,66.0,66.0,66.03218300111104
317,22.14,22.14,66.0,66.0,66.0
318,22.259999999999998,22.259999999999998,66.0,66.0,66.0
319,22.380000000000003,22.380000000000003,66.0,66.0,66.0
320,66.0,66.0,66.0,66.0,66.0
321,66.0,66.0,66.0,66.0,66.0
322,66.0,66.0,66.0,66.0,66.0
323,66.0,66.0,66.0,66.0,66.0
324,66.0,66.0,66.0,66.0,66.0
325,66.0,66.0,66.0,66.0,66.0
326,66.0,66.0,66.0,66.0,66.0
327,66.0,66.0,66.0,66.0,66.0
328,66.0,66.0,66.0,66.0,66.0
329,66.0,66.0,66.0,66.0,66.0
330,66.0,66.0,66.0,66.0,66.0
331,66.0,66.0,66.0,66.0,66.0
332,66.0,66.0,66.0,66.0,66.0
333,66.0,66.0,66.0,66.0,66.0
334,66.0,66.0,66.0,66.0,66.0
335,66.0,66.0,66.0,66.0,66.0
336,66.0,66.0,66.0,66.0,66.0
337,66.0,66.0,66.0,66.0,66.0
338,66.0,66.0,66.0,66.0,66.0
339,66.0,66.0,66.0,66.0,66.0
340,66.0,66.0,66.0,66.0,66.0
341,66.0,66.0,66.0,66.0,66.0
342,66.0,66.0,66.0,66.0,66.0
343,66.0,66.0,66.0,66.0,66.0
344,66.0,66.0,66.0,66.0,66.0
345,66.0,66.0,66.0,66.0,66.0
346,66.0,66.0,66.0,66.0,66.0
347,66.0,66.0,66.0,66.0,66.0
348,66.0,66.0,66.0,66.0,66.0
349,66.0,66.0,66.0,66.0,66.0
350,33.0,33.0,66.0,66.0,66.0
351,33.08,33.08,66.02800792585899,66.0,66.0
352,33.16,33.16,66.11124725952504,66.0,66.0
353,33.24,33.24,66.24738663991226,66.0,66.0
354,33.32,33.32,66.43261308534832,66.0,66.0
355,33.4,33.4,66.66173878728227,66.00274093049086,66.0
356,33.48,33.48,66.92834641004201,66.0481664761225,66.0
357,33.56,33.56,67.2249688270958,66.14825883038,66.0
358,33.64,33.64,67.54329825977868,66.30021461402627,66.0
359,33.72,33.72,67.87441896094137,66.49977786073907,66.0
360,33.8,33.8,68.20905692653531,66.74135921790032,66.01095620926345
361,33.88,33.88,68.53783964123053,67.01819249276971,66.07367486640469
362,33.96,33.96,68.85155858313014,67.32252415950941,66.19034589506796
363,34.04,34.04,69.14142713536887,67.64583051936083,66.35770158173258
364,34.120000000000005,34.120000000000005,69.39932668102674,67.9790564317675,66.57105464073439
365,34.2,34.2,69.61803398874989,68.31286893008047,66.82442949541505
366,34.28,34.28,69.79142352047882,68.63791861859613,67.11072964163014
367,34.36,34.36,69.91463899506414,68.94510152973811,67.42193640611106
368,34.44,34.44,69.98422940262896,69.22581410730595,67.74933353287139
369,34.519999999999996,34.519999999999996,69.99824566019771,69.47219417423946,68.0837513074584
370,34.6,34.6,69.95629520146761,69.67734113589086,68.41582338163552
371,34.68,34.68,69.85955297177651,69.83550925136797,68.73624910536935
372,34.760000000000005,34.760000000000005,69.71072852032101,69.94226855981927,69.03605401874626
373,34.84,34.84,69.51399011130351,69.99462895444891,69.30684120798021
374,34.92,34.92,69.27484797949738,69.99112392920617,69.54102648555158
375,35.0,35.0,69.0,69.93185165257813,69.73205080756887
376,35.08,35.08,68.69714409464363,69.81847221809414,69.87456397898379
377,35.16,35.16,68.37476262917144,69.65416114854912,69.96457450145738
378,35.24,35.24,68.04188483976671,69.44352045619672,69.99956136694969
379,35.32,35.32,67.70783394287517,69.19244974993123,69.97854466592598
380,35.4,35.4,67.38196601125011,68.9079809994791,69.90211303259031
381,35.480000000000004,35.480000000000004,67.07340792976028,68.59808158451217,69.77240715846243
382,35.56,35.56,66.79080177027525,68.27143114486861,69.59305983604838
383,35.64,35.64,66.54206274515718,67.93717848184374,69.36909421185737
384,35.72,35.72,66.3341575185798,67.60468531924175,69.10678309848669
385,35.8,35.8,66.1729090847148,67.2832641009094,68.8134732861516
386,35.879999999999995,35.879999999999995,66.06283367774273,66.98191716849925,68.49737977432972
387,35.96,35.96,66.007014281501,66.7090846245521,68.16735568666464
388,36.04,36.04,66.0,66.47240794273071,67.83264431333538
389,36.120000000000005,36.120000000000005,66.0,66.27851594599211,67.50262022567028
390,36.2,36.2,66.0,66.1328391470056,67.1865267138484
391,36.28,36.28,66.0,66.03945765075656,66.89321690151331
392,36.36,36.36,66.0,66.00098687926854,66.63090578814263
393,36.44,36.44,66.0,66.0,66.40694016395162
394,36.519999999999996,36.519999999999996,66.0,66.0,66.22759284153757
395,36.6,36.6,66.0,66.0,66.09788696740969
396,36.68,36.68,66.0,66.0,66.02145533407403
397,36.760000000000005,36.760000000000005,66.0,66.0,66.0
398,36.84,36.84,66.0,66.0,66.0
399,36.92,36.92,66.0,66.0,66.0
400,66.0,66.0,66.0,66.0,66.0
401,66.0,66.0,66.0,66.0,66.0
402,66.0,66.0,66.0,66.0,66.0
403,66.0,66.0,66.0,66.0,66.0
404,66.0,66.0,66.0,66.0,66.0
405,66.0,66.0,66.0,66.0,66.0
406,66.0,66.0,66.0,66.0,66.0
407,66.0,66.0,66.0,66.0,66.0
408,66.0,66.0,66.0,66.0,66.0
409,66.0,66.0,66.0,66.0,66.0
410,66.0,66.0,66.0,66.0,66.0
411,66.0,66.0,66.0,66.0,66.0
412,66.0,66.0,66.0,66.0,66.0
413,66.0,66.0,66.0,66.0,66.0
414,66.0,66.0,66.0,66.0,66.0
415,66.0,66.0,66.0,66.0,66.0
416,66.0,66.0,66.0,66.0,66.0
417,66.0,66.0,66.0,66.0,66.0
418,66.0,66.0,66.0,66.0,66.0
419,66.0,66.0,66.0,66.0,66.0
420,66.0,66.0,66.0,66.0,66.0
421,66.0,66.0,66.0,66.0,66.0
422,66.0,66.0,66.0,66.0,66.0
423,66.0,66.0,66.0,66.0,66.0
424,66.0,66.0,66.0,66.0,66.0
425,66.0,66.0,66.0,66.0,66.0
426,66.0,66.0,66.0,66.0,66.0
427,66.0,66.0,66.0,66.0,66.0
428,66.0,66.0,66.0,66.0,66.0
429,66.0,66.0,66.0,66.0,66.0
430,33.0,33.0,66.0,66.0,66.0
431,33.08,33.08,66.02800792585899,66.0,66.0
432,33.16,33.16,66.11124725952504,66.0,66.0
433,33.24,33.24,66.24738663991226,66.0,66.0
434,33.32,33.32,66.43261308534832,66.0,66.0
435,33.4,33.4,66.66173878728227,66.00274093049086,66.0
436,33.48,33.48,66.92834641004201,66.0481664761225,66.0
437,33.56,33.56,67.2249688270958,66.14825883038,66.0
438,33.64,33.64,67.54329825977868,66.30021461402627,66.0
439,33.72,33.72,67.87441896094137,66.49977786073907,66.0
440,33.8,33.8,68.20905692653531,66.74135921790032,66.01095620926345
441,33.88,33.88,68.53783964123053,67.01819249276971,66.07367486640469
442,33.96,33.96,68.85155858313014,67.32252415950941,66.19034589506796
443,34.04,34.04,69.14142713536887,67.64583051936083,66.35770158173258
444,34.120000000000005,34.120000000000005,69.39932668102674,67.9790564317675,66.57105464073439
445,34.2,34.2,69.61803398874989,68.31286893008047,66.82442949541505
446,34.28,34.28,69.79142352047882,68.63791861859613,67.11072964163014
447,34.36,34.36,69.91463899506414,68.94510152973811,67.42193640611106
448,34.44,34.44,69.98422940262896,69.22581410730595,67.74933353287139
449,34.519999999999996,34.519999999999996,69.99824566019771,69.47219417423946,68.0837513074584
450,34.6,34.6,69.95629520146761,69.67734113589086,68.41582338163552
451,34.68,34.68,69.85955297177651,69.83550925136797,68.73624910536935
452,34.760000000000005,34.760000000000005,69.71072852032101,69.94226855981927,69.03605401874626
453,34.84,34.84,69.51399011130351,69.99462895444891,69.30684120798021
454,34.92,34.92,69.27484797949738,69.99112392920617,69.54102648555158
455,35.0,35.0,69.0,69.93185165257813,69.73205080756887
456,35.08,35.08,68.69714409464363,69.81847221809414,69.87456397898379
457,35.16,35.16,68.37476262917144,69.65416114854912,69.96457450145738
458,35.24,35.24,68.04188483976671,69.44352045619672,69.99956136694969
459,35.32,35.32,67.70783394287517,69.19244974993123,69.97854466592598
460,35.4,35.4,67.38196601125011,68.9079809994791,69.90211303259031
461,35.480000000000004,35.480000000000004,67.07340792976028,68.59808158451217,69.77240715846243
462,35.56,35.56,66.79080177027525,68.27143114486861,69.59305983604838
463,35.64,35.64,66.54206274515718,67.93717848184374,69.36909421185737
464,35.72,35.72,66.3341575185798,67.60468531924175,69.10678309848669
465,35.8,35.8,66.1729090847148,67.2832641009094,68.8134732861516
466,35.879999999999995,35.879999999999995,66.06283367774273,66.98191716849925,68.49737977432972
467,35.96,35.96,66.007014281501,66.7090846245521,68.16735568666464
468,36.04,36.04,66.0,66.47240794273071,67.83264431333538
469,36.120000000000005,36.120000000000005,66.0,66.27851594599211,67.50262022567028
470,36.2,36.2,66.0,66.1328391470056,67.1865267138484
471,36.28,36.28,66.0,66.03945765075656,66.89321690151331
472,36.36,36.36,66.0,66.00098687926854,66.63090578814263
473,36.44,36.44,66.0,66.0,66.40694016395162
474,36.519999999999996,36.519999999999996,66.0,66.0,66.22759284153757
475,36.6,36.6,66.0,66.0,66.09788696740969
476,36.68,36.68,66.0,66.0,66.02145533407403
477,36.760000000000005,36.760000000000005,66.0,66.0,66.0
478,36.84,36.84,66.0,66.0,66.0
479,36.92,36.92,66.0,66.0,66.0
