xHistory,uHistory,tHistory,rHistory,JHistory
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",26.900000000000112,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.000000000000114,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.100000000000115,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.200000000000117,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.300000000000118,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.40000000000012,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.50000000000012,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.600000000000122,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.700000000000124,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.800000000000125,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",27.900000000000126,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.000000000000128,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.10000000000013,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.20000000000013,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.300000000000132,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.400000000000134,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.500000000000135,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.600000000000136,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.700000000000138,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.80000000000014,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",28.90000000000014,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.000000000000142,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.100000000000144,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.200000000000145,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.300000000000146,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.400000000000148,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.50000000000015,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.60000000000015,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.700000000000152,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.800000000000153,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",29.900000000000155,[[-1000.]],0.0
[[66]],"[[10.]
 [10.]
 [10.]
 [10.]]",30.000000000000156,[[-1000.]],0.0
[[65]],"[[10.]
 [10.]
 [10.]
 [10.]]",30.100000000000158,[[-1000.]],0.0
[[66]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.20000000000016,[70.],1094.1976552195085
[[70]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.30000000000016,[70.],1003.9539127691994
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.400000000000162,[70.],968.3675826212058
[[72]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.500000000000163,[70.],978.683019764554
[[72]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.600000000000165,[70.],973.0076013391538
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.700000000000166,[70.],973.0076013391538
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.800000000000168,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",30.90000000000017,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.00000000000017,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.100000000000172,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.200000000000173,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.300000000000175,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.400000000000176,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.500000000000178,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.60000000000018,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.70000000000018,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.800000000000182,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",31.900000000000183,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.000000000000185,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.100000000000186,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.20000000000019,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.30000000000019,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.40000000000019,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.50000000000019,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.60000000000019,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.700000000000195,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.800000000000196,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",32.9000000000002,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.0000000000002,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.1000000000002,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.2000000000002,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.3000000000002,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.400000000000205,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.500000000000206,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.60000000000021,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.70000000000021,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.80000000000021,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",33.90000000000021,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.00000000000021,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.100000000000215,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.200000000000216,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.30000000000022,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.40000000000022,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.50000000000022,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.60000000000022,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.70000000000022,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.800000000000225,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",34.900000000000226,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.00000000000023,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.10000000000023,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.20000000000023,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.30000000000023,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.40000000000023,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.500000000000234,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.600000000000236,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.70000000000024,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.80000000000024,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",35.90000000000024,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.00000000000024,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.10000000000024,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.200000000000244,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.300000000000246,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.40000000000025,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.50000000000025,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.60000000000025,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.70000000000025,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.80000000000025,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",36.900000000000254,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.000000000000256,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.10000000000026,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.20000000000026,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.30000000000026,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.40000000000026,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.50000000000026,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.600000000000264,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.700000000000266,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.80000000000027,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",37.90000000000027,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.00000000000027,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.10000000000027,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.20000000000027,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.300000000000274,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.400000000000276,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.50000000000028,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.60000000000028,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.70000000000028,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.80000000000028,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",38.90000000000028,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.000000000000284,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.100000000000286,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.20000000000029,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.30000000000029,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.40000000000029,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.50000000000029,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.60000000000029,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.700000000000294,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.800000000000296,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",39.9000000000003,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.0000000000003,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.1000000000003,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.2000000000003,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.3000000000003,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.400000000000304,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.500000000000306,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.60000000000031,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.70000000000031,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.80000000000031,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",40.90000000000031,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.00000000000031,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.100000000000314,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.200000000000315,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.30000000000032,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.40000000000032,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.50000000000032,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.60000000000032,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.70000000000032,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.800000000000324,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",41.900000000000325,[70.],971.6558692102178
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.00000000000033,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.10000000000033,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.20000000000033,[70.],971.6558692102178
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.30000000000033,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.40000000000033,[70.],978.683019764554
[[68]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.500000000000334,[70.],978.683019764554
[[69]],"[[22.]
 [22.]
 [22.]
 [22.]]",42.600000000000335,[70.],978.683019764554
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",42.70000000000034,[68.],475.12776114633186
[[70]],"[[15.]
 [15.]
 [15.]
 [15.]]",42.80000000000034,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",42.90000000000034,[68.],454.4495915063174
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.00000000000034,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.10000000000034,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.200000000000344,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.300000000000345,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.40000000000035,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.50000000000035,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.60000000000035,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.70000000000035,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.80000000000035,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",43.900000000000354,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.000000000000355,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.10000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.20000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.30000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.40000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.50000000000036,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.600000000000364,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.700000000000365,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.80000000000037,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",44.90000000000037,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.00000000000037,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.10000000000037,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.20000000000037,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.300000000000374,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.400000000000375,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.50000000000038,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.60000000000038,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.70000000000038,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.80000000000038,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",45.90000000000038,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.000000000000384,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.100000000000385,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.20000000000039,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.30000000000039,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.40000000000039,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.50000000000039,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.60000000000039,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.700000000000394,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.800000000000395,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",46.9000000000004,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.0000000000004,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.1000000000004,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.2000000000004,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.3000000000004,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.400000000000404,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.500000000000405,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.600000000000406,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.70000000000041,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.80000000000041,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",47.90000000000041,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.00000000000041,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.10000000000041,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.200000000000415,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.300000000000416,[68.],454.83307007273265
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.40000000000042,[68.],450.7555873351484
[[68]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.50000000000042,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.60000000000042,[68.],450.7555873351484
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.70000000000042,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.80000000000042,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",48.900000000000425,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.000000000000426,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.10000000000043,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.20000000000043,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.30000000000043,[68.],454.83307007273265
[[66]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.40000000000043,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.50000000000043,[68.],462.8602093590963
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.600000000000435,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.700000000000436,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.80000000000044,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",49.90000000000044,[68.],454.83307007273265
[[67]],"[[15.]
 [15.]
 [15.]
 [15.]]",50.00000000000044,[68.],454.83307007273265
[[67]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.10000000000044,[73.],1991.6872954930045
[[72]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.20000000000044,[73.],1879.187295493029
[[73]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.300000000000445,[73.],1805.413683926296
[[74]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.400000000000446,[73.],1801.194865351427
[[74]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.50000000000045,[73.],1800.4880146893843
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.60000000000045,[73.],1800.4880146893843
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.70000000000045,[73.],1824.3872248145115
[[73]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.80000000000045,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",50.90000000000045,[73.],1801.194865351427
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.000000000000455,[73.],1824.3872248145115
[[73]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.100000000000456,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.20000000000046,[73.],1801.194865351427
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.30000000000046,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.40000000000046,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.50000000000046,[73.],1824.3872248145115
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.60000000000046,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.700000000000465,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.800000000000466,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",51.90000000000047,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.00000000000047,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.10000000000047,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.20000000000047,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.30000000000047,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.400000000000475,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.500000000000476,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.60000000000048,[73.],1824.3872248145115
[[72]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.70000000000048,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.80000000000048,[73.],1805.413683926296
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",52.90000000000048,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.00000000000048,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.100000000000485,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.200000000000486,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.30000000000049,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.40000000000049,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.50000000000049,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.60000000000049,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.70000000000049,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.800000000000495,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",53.900000000000496,[73.],1813.144470413991
[[70]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.0000000000005,[73.],1813.144470413991
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.1000000000005,[73.],1824.3872248145115
[[71]],"[[30.]
 [30.]
 [30.]
 [30.]]",54.2000000000005,[73.],1813.144470413991
