xHistory,x_Tof_History_1,x_Tof_History_2,uHistory,tHistory,rHistory,JHistory
23.632677043921596,23.632677043921596,38.12015067189447,30.0,5.999999999999995,-1000.0,0.0
23.62618933323624,23.62618933323624,38.11709911490217,30.0,6.099999999999994,-1000.0,0.0
23.62164130984092,23.62164130984092,38.114297945409184,30.0,6.199999999999994,-1000.0,0.0
23.617864410294565,23.617864410294565,38.116190162430776,30.0,6.299999999999994,-1000.0,0.0
23.614232966766245,23.614232966766245,38.11923033391908,30.0,6.399999999999993,-1000.0,0.0
23.608857436833414,23.608857436833414,38.11751372720823,30.0,6.499999999999993,-1000.0,0.0
23.601682508734992,23.601682508734992,38.11474981622115,30.0,6.5999999999999925,-1000.0,0.0
23.597960254951897,23.597960254951897,38.117053579291834,30.0,6.699999999999992,-1000.0,0.0
23.59284772328971,23.59284772328971,38.11480297721334,30.0,6.799999999999992,-1000.0,0.0
23.591256243050566,23.591256243050566,38.113257551474,30.0,6.8999999999999915,-1000.0,0.0
23.586023562632903,23.586023562632903,38.10706538276812,30.0,6.999999999999991,-1000.0,0.0
23.58266541649865,23.58266541649865,38.10349881955602,30.0,7.099999999999991,-1000.0,0.0
23.57952513251627,23.57952513251627,38.10083703464263,30.0,7.19999999999999,-1000.0,0.0
23.577925900744233,23.577925900744233,38.100629554212844,30.0,7.29999999999999,-1000.0,0.0
23.575543005991086,23.575543005991086,38.09937778846722,30.0,7.39999999999999,-1000.0,0.0
23.576210254290203,23.576210254290203,38.09509378805146,30.0,7.499999999999989,-1000.0,0.0
23.581597330818504,23.581597330818504,38.08776452319633,30.0,7.599999999999989,-1000.0,0.0
23.581882958171686,23.581882958171686,38.08634159212682,30.0,7.699999999999989,-1000.0,0.0
23.58251223730624,23.58251223730624,38.08493323274572,30.0,7.799999999999988,-1000.0,0.0
23.59068335712099,23.59068335712099,38.0845305217514,30.0,7.899999999999988,-1000.0,0.0
23.59819287554391,23.59819287554391,38.083179682129405,30.0,7.999999999999988,-1000.0,0.0
23.60461063890217,23.60461063890217,38.07963504666407,30.0,8.099999999999987,-1000.0,0.0
23.61277643183043,23.61277643183043,38.07848326476979,30.0,8.199999999999987,-1000.0,0.0
23.62071080518148,23.62071080518148,38.07970788198419,30.0,8.299999999999986,-1000.0,0.0
23.629937170573296,23.629937170573296,38.08116138019227,30.0,8.399999999999986,-1000.0,0.0
23.640065419530835,23.640065419530835,38.080573492290505,30.0,8.499999999999986,-1000.0,0.0
23.653156802422675,23.653156802422675,38.083009654318445,30.0,8.599999999999985,-1000.0,0.0
23.667536054963115,23.667536054963115,38.0853115165939,30.0,8.699999999999985,-1000.0,0.0
23.683674500567726,23.683674500567726,38.08821717231571,30.0,8.799999999999985,-1000.0,0.0
23.69441255054773,23.69441255054773,38.09306580480733,30.0,8.899999999999984,-1000.0,0.0
23.707336330378293,23.707336330378293,38.098177837936625,30.0,8.999999999999984,-1000.0,0.0
23.71913665783193,23.71913665783193,38.10279981520417,30.0,9.099999999999984,-1000.0,0.0
23.730297315413807,23.730297315413807,38.11155106260146,30.0,9.199999999999983,-1000.0,0.0
23.74664866780349,23.74664866780349,38.116998237326726,30.0,9.299999999999983,-1000.0,0.0
23.757913739533805,23.757913739533805,38.126077021144184,30.0,9.399999999999983,-1000.0,0.0
23.76779717738174,23.76779717738174,38.13284214668777,30.0,9.499999999999982,-1000.0,0.0
23.77562949021185,23.77562949021185,38.140947415180015,30.0,9.599999999999982,-1000.0,0.0
23.783709960681122,23.783709960681122,38.15188468548125,30.0,9.699999999999982,-1000.0,0.0
23.78887570084131,23.78887570084131,38.16265450860026,30.0,9.799999999999981,-1000.0,0.0
23.795153348610985,23.795153348610985,38.168741835105436,30.0,9.89999999999998,-1000.0,0.0
23.79580545529272,23.79580545529272,38.17906794261735,30.0,9.99999999999998,-1000.0,0.0
23.7985454742309,23.7985454742309,38.186734789956645,30.0,10.09999999999998,-1000.0,0.0
23.80026992181585,23.80026992181585,38.19756729235311,30.0,10.19999999999998,-1000.0,0.0
23.80177166567242,23.80177166567242,38.20907019747919,30.0,10.29999999999998,-1000.0,0.0
23.80274761898062,23.80274761898062,38.217996713774234,30.0,10.399999999999979,-1000.0,0.0
23.796747689274873,23.796747689274873,38.22723502880875,30.0,10.499999999999979,-1000.0,0.0
23.792054946342866,23.792054946342866,38.2381747855093,30.0,10.599999999999978,-1000.0,0.0
23.786815875649836,23.786815875649836,38.24694444526121,30.0,10.699999999999978,-1000.0,0.0
23.780599348481665,23.780599348481665,38.25115363171523,30.0,10.799999999999978,-1000.0,0.0
23.774683799925114,23.774683799925114,38.25509468622987,30.0,10.899999999999977,-1000.0,0.0
23.767322462564632,23.767322462564632,38.26006504383939,30.0,10.999999999999977,-1000.0,0.0
23.759362136986507,23.759362136986507,38.2675246083076,30.0,11.099999999999977,-1000.0,0.0
23.75229022751349,23.75229022751349,38.27163813362595,30.0,11.199999999999976,-1000.0,0.0
23.744559292126027,23.744559292126027,38.28010559790848,30.0,11.299999999999976,-1000.0,0.0
23.735168306883438,23.735168306883438,38.284184275892734,30.0,11.399999999999975,-1000.0,0.0
23.729052048840682,23.729052048840682,38.28353014501081,30.0,11.499999999999975,-1000.0,0.0
23.722963826040896,23.722963826040896,38.28425928334604,30.0,11.599999999999975,-1000.0,0.0
23.71416369880236,23.71416369880236,38.28399453824121,30.0,11.699999999999974,-1000.0,0.0
23.709363847278606,23.709363847278606,38.286457168417996,30.0,11.799999999999974,-1000.0,0.0
23.703787325297323,23.703787325297323,38.28870338681494,30.0,11.899999999999974,-1000.0,0.0
23.699294381413083,23.699294381413083,38.294064996209386,30.0,11.999999999999973,-1000.0,0.0
23.695346391716978,23.695346391716978,38.29386073169611,30.0,12.099999999999973,-1000.0,0.0
23.693738453941688,23.693738453941688,38.30016429050238,30.0,12.199999999999973,-1000.0,0.0
23.69317857096911,23.69317857096911,38.2972184732505,30.0,12.299999999999972,-1000.0,0.0
23.69298828795083,23.69298828795083,38.29930307970388,30.0,12.399999999999972,-1000.0,0.0
23.693132270638568,23.693132270638568,38.30631307349644,30.0,12.499999999999972,-1000.0,0.0
23.696486414005502,23.696486414005502,38.30877480972175,30.0,12.599999999999971,-1000.0,0.0
23.700691309582243,23.700691309582243,38.30975382684583,30.0,12.69999999999997,-1000.0,0.0
23.70408953386196,23.70408953386196,38.310370794440075,30.0,12.79999999999997,-1000.0,0.0
23.704666325171758,23.704666325171758,38.31016292061615,30.0,12.89999999999997,-1000.0,0.0
23.707479812696985,23.707479812696985,38.31246871775308,30.0,12.99999999999997,-1000.0,0.0
23.714109104240585,23.714109104240585,38.31489552978089,30.0,13.09999999999997,-1000.0,0.0
23.71718023583042,23.71718023583042,38.321908701579225,30.0,13.199999999999969,-1000.0,0.0
23.72268334328991,23.72268334328991,38.32450332770759,30.0,13.299999999999969,-1000.0,0.0
23.731732810033364,23.731732810033364,38.32892121539055,30.0,13.399999999999968,-1000.0,0.0
23.739017316914325,23.739017316914325,38.330117328078536,30.0,13.499999999999968,-1000.0,0.0
23.744674199465557,23.744674199465557,38.33190764359016,30.0,13.599999999999968,-1000.0,0.0
23.74958807094301,23.74958807094301,38.33122777632444,30.0,13.699999999999967,-1000.0,0.0
23.752321512980895,23.752321512980895,38.33340541155672,30.0,13.799999999999967,-1000.0,0.0
23.761336360062057,23.761336360062057,38.3285346412051,30.0,13.899999999999967,-1000.0,0.0
23.7676893342154,23.7676893342154,38.325288477844275,30.0,13.999999999999966,-1000.0,0.0
23.77394266990923,23.77394266990923,38.323315221068334,30.0,14.099999999999966,-1000.0,0.0
23.779733589122504,23.779733589122504,38.31643350792681,30.0,14.199999999999966,-1000.0,0.0
23.780082924422707,23.780082924422707,38.31346838018247,30.0,14.299999999999965,-1000.0,0.0
23.78424068093954,23.78424068093954,38.30763330408923,30.0,14.399999999999965,-1000.0,0.0
23.787893727446644,23.787893727446644,38.30055292771369,30.0,14.499999999999964,-1000.0,0.0
23.792272080317428,23.792272080317428,38.291471568978416,30.0,14.599999999999964,-1000.0,0.0
23.796806721995996,23.796806721995996,38.28184185474352,30.0,14.699999999999964,-1000.0,0.0
23.800390464104403,23.800390464104403,38.27009065047467,30.0,14.799999999999963,-1000.0,0.0
23.80123423259234,23.80123423259234,38.261727747235696,30.0,14.899999999999963,-1000.0,0.0
23.80177057173138,23.80177057173138,38.25112982043049,30.0,14.999999999999963,-1000.0,0.0
23.80131165829707,23.80131165829707,38.24634496739526,30.0,15.099999999999962,-1000.0,0.0
23.803165425234884,23.803165425234884,38.234484817910726,30.0,15.199999999999962,-1000.0,0.0
23.80310486823982,23.80310486823982,38.22571014225952,30.0,15.299999999999962,-1000.0,0.0
23.80302328320579,23.80302328320579,38.216437836397056,30.0,15.399999999999961,-1000.0,0.0
23.805511819499515,23.805511819499515,38.20779865871008,30.0,15.499999999999961,-1000.0,0.0
23.802326741684876,23.802326741684876,38.20215799963796,30.0,15.59999999999996,-1000.0,0.0
23.802525858387387,23.802525858387387,38.195080363032176,30.0,15.69999999999996,-1000.0,0.0
23.800799673762434,23.800799673762434,38.193540230391015,30.0,15.79999999999996,-1000.0,0.0
23.801392998153336,23.801392998153336,38.19326015145759,30.0,15.89999999999996,-1000.0,0.0
23.7964768025392,23.7964768025392,38.19218831364071,30.0,15.99999999999996,-1000.0,0.0
23.795748068240403,23.795748068240403,38.19394020008247,30.0,16.09999999999996,-1000.0,0.0
23.790748789636567,23.790748789636567,38.19912099834539,30.0,16.19999999999996,-1000.0,0.0
23.785614078349358,23.785614078349358,38.204468777920155,30.0,16.29999999999996,-1000.0,0.0
23.783736931115627,23.783736931115627,38.2097412758292,30.0,16.399999999999963,-1000.0,0.0
23.7789072840086,23.7789072840086,38.22255698102346,30.0,16.499999999999964,-1000.0,0.0
23.771748383860654,23.771748383860654,38.23548669192593,30.0,16.599999999999966,-1000.0,0.0
23.76883026686307,23.76883026686307,38.247062485935544,30.0,16.699999999999967,-1000.0,0.0
23.76227640358517,23.76227640358517,38.25779917435514,30.0,16.79999999999997,-1000.0,0.0
23.759881528219232,23.759881528219232,38.27016284745086,30.0,16.89999999999997,-1000.0,0.0
23.755796299165635,23.755796299165635,38.27986421311306,30.0,16.99999999999997,-1000.0,0.0
23.75103233460653,23.75103233460653,38.29849081374296,30.0,17.099999999999973,-1000.0,0.0
23.744625015828756,23.744625015828756,38.30672669890517,30.0,17.199999999999974,-1000.0,0.0
23.736584381658957,23.736584381658957,38.3238425758463,30.0,17.299999999999976,-1000.0,0.0
23.72921324634368,23.72921324634368,38.33692593433993,30.0,17.399999999999977,-1000.0,0.0
23.726074919475842,23.726074919475842,38.34570347772807,30.0,17.49999999999998,-1000.0,0.0
23.716935497772365,23.716935497772365,38.35537092108479,30.0,17.59999999999998,-1000.0,0.0
23.710835533113602,23.710835533113602,38.36594710964467,30.0,17.69999999999998,-1000.0,0.0
23.7078369271455,23.7078369271455,38.374390566375666,30.0,17.799999999999983,-1000.0,0.0
23.700970915815734,23.700970915815734,38.38603580091793,30.0,17.899999999999984,-1000.0,0.0
23.69700317875192,23.69700317875192,38.393545815032724,30.0,17.999999999999986,-1000.0,0.0
23.692855132499794,23.692855132499794,38.401826352860446,30.0,18.099999999999987,-1000.0,0.0
23.688623293878013,23.688623293878013,38.40195841016954,30.0,18.19999999999999,-1000.0,0.0
23.68631617875065,23.68631617875065,38.40583094308609,30.0,18.29999999999999,-1000.0,0.0
23.680992311967817,23.680992311967817,38.40662897305696,30.0,18.39999999999999,-1000.0,0.0
23.68215656925245,23.68215656925245,38.40446916259317,30.0,18.499999999999993,-1000.0,0.0
23.679741319819904,23.679741319819904,38.40823089242921,30.0,18.599999999999994,-1000.0,0.0
23.674857262444444,23.674857262444444,38.40590323989503,30.0,18.699999999999996,-1000.0,0.0
23.673885057262115,23.673885057262115,38.40746557773759,30.0,18.799999999999997,-1000.0,0.0
23.673017590842196,23.673017590842196,38.41082545360742,30.0,18.9,-1000.0,0.0
23.66787207806395,23.66787207806395,38.41342922122161,30.0,19.0,-1000.0,0.0
23.667892149404725,23.667892149404725,38.411828270327035,30.0,19.1,-1000.0,0.0
23.665830584294586,23.665830584294586,38.41310954066054,30.0,19.200000000000003,-1000.0,0.0
23.664741361249877,23.664741361249877,38.41054843010792,30.0,19.300000000000004,-1000.0,0.0
23.664471900189316,23.664471900189316,38.413867087521865,30.0,19.400000000000006,-1000.0,0.0
23.66146067327891,23.66146067327891,38.41190855284746,30.0,19.500000000000007,-1000.0,0.0
23.658777299809167,23.658777299809167,38.4159493688301,30.0,19.60000000000001,-1000.0,0.0
23.65330204916263,23.65330204916263,38.416065608337,30.0,19.70000000000001,-1000.0,0.0
23.65092821210758,23.65092821210758,38.41888790654646,30.0,19.80000000000001,-1000.0,0.0
23.64743142424821,23.64743142424821,38.42275737033549,30.0,19.900000000000013,-1000.0,0.0
23.649693858595676,23.649693858595676,38.427658258175434,30.0,20.000000000000014,-1000.0,0.0
23.648509425300986,23.648509425300986,38.427511287229294,30.0,20.100000000000016,-1000.0,0.0
23.642272393553394,23.642272393553394,38.43355075314549,30.0,20.200000000000017,-1000.0,0.0
23.640588012926454,23.640588012926454,38.4344205207048,30.0,20.30000000000002,-1000.0,0.0
23.638054328763122,23.638054328763122,38.435902563508364,30.0,20.40000000000002,-1000.0,0.0
23.63534381746838,23.63534381746838,38.44012294579789,30.0,20.50000000000002,-1000.0,0.0
23.637969204193755,23.637969204193755,38.4393177771745,30.0,20.600000000000023,-1000.0,0.0
23.639501730443826,23.639501730443826,38.440036987537155,30.0,20.700000000000024,-1000.0,0.0
23.63846152865577,23.63846152865577,38.43905448284379,30.0,20.800000000000026,-1000.0,0.0
23.636596244216808,23.636596244216808,38.441442146877094,30.0,20.900000000000027,-1000.0,0.0
23.64031409161778,23.64031409161778,38.43984598836499,30.0,21.00000000000003,-1000.0,0.0
23.6436172842023,23.6436172842023,38.43657398907992,30.0,21.10000000000003,-1000.0,0.0
23.647808408193104,23.647808408193104,38.435959613188125,30.0,21.20000000000003,-1000.0,0.0
23.65546531559219,23.65546531559219,38.42887286229462,30.0,21.300000000000033,-1000.0,0.0
23.65991461614137,23.65991461614137,38.42287424817718,30.0,21.400000000000034,-1000.0,0.0
23.66519468607087,23.66519468607087,38.411990706080054,30.0,21.500000000000036,-1000.0,0.0
23.677938402620835,23.677938402620835,38.40507773227235,30.0,21.600000000000037,-1000.0,0.0
23.683165872141444,23.683165872141444,38.39996702308885,30.0,21.70000000000004,-1000.0,0.0
23.69823819380008,23.69823819380008,38.39339502106191,30.0,21.80000000000004,-1000.0,0.0
23.707317701673624,23.707317701673624,38.38426209949937,30.0,21.90000000000004,-1000.0,0.0
23.716382485050474,23.716382485050474,38.37824982942662,30.0,22.000000000000043,-1000.0,0.0
23.72956550318632,23.72956550318632,38.3680607391772,30.0,22.100000000000044,-1000.0,0.0
23.740234621949117,23.740234621949117,38.36062626679348,30.0,22.200000000000045,-1000.0,0.0
23.755575077540215,23.755575077540215,38.350893747502326,30.0,22.300000000000047,-1000.0,0.0
23.77071796610746,23.77071796610746,38.33738571092402,30.0,22.40000000000005,-1000.0,0.0
23.779582934217547,23.779582934217547,38.33041070716322,30.0,22.50000000000005,-1000.0,0.0
23.790943348019592,23.790943348019592,38.32850638440624,30.0,22.60000000000005,-1000.0,0.0
23.803274546142,23.803274546142,38.32227430049606,30.0,22.700000000000053,-1000.0,0.0
23.814999110236062,23.814999110236062,38.31492252412999,30.0,22.800000000000054,-1000.0,0.0
23.827271332054398,23.827271332054398,38.30842575798019,30.0,22.900000000000055,-1000.0,0.0
23.835863576380106,23.835863576380106,38.304673669612306,30.0,23.000000000000057,-1000.0,0.0
23.844020385091117,23.844020385091117,38.30289135216446,30.0,23.10000000000006,-1000.0,0.0
23.852707494215245,23.852707494215245,38.29870920071862,30.0,23.20000000000006,-1000.0,0.0
23.85889400691075,23.85889400691075,38.2973226399994,30.0,23.30000000000006,-1000.0,0.0
23.863616292648356,23.863616292648356,38.296353587521416,30.0,23.400000000000063,-1000.0,0.0
23.865957302428516,23.865957302428516,38.299902055868564,30.0,23.500000000000064,-1000.0,0.0
23.867034917139154,23.867034917139154,38.29667775083771,30.0,23.600000000000065,-1000.0,0.0
23.866878170693813,23.866878170693813,38.29789449400944,30.0,23.700000000000067,-1000.0,0.0
23.86663748811614,23.86663748811614,38.29969641839194,30.0,23.800000000000068,-1000.0,0.0
23.861470961418014,23.861470961418014,38.298040607204555,30.0,23.90000000000007,-1000.0,0.0
23.85878530561554,23.85878530561554,38.2979495257533,30.0,24.00000000000007,-1000.0,0.0
23.850326523731614,23.850326523731614,38.29766834286452,30.0,24.100000000000072,-1000.0,0.0
23.844731768747337,23.844731768747337,38.29788165534548,30.0,24.200000000000074,-1000.0,0.0
23.838096548996273,23.838096548996273,38.296913064088635,30.0,24.300000000000075,-1000.0,0.0
23.82581756747536,23.82581756747536,38.29520998539434,30.0,24.400000000000077,-1000.0,0.0
23.817789541699934,23.817789541699934,38.294950684798195,30.0,24.500000000000078,-1000.0,0.0
23.807738598348397,23.807738598348397,38.295315288714136,30.0,24.60000000000008,-1000.0,0.0
23.796076932021087,23.796076932021087,38.29553410443183,30.0,24.70000000000008,-1000.0,0.0
23.78416245237386,23.78416245237386,38.295065262933434,30.0,24.800000000000082,-1000.0,0.0
23.77380762523038,23.77380762523038,38.287248162775946,30.0,24.900000000000084,-1000.0,0.0
23.761426367225113,23.761426367225113,38.27722954002948,30.0,25.000000000000085,-1000.0,0.0
23.75065433968284,23.75065433968284,38.27221330786806,30.0,25.100000000000087,-1000.0,0.0
23.745865060935373,23.745865060935373,38.26755119018981,30.0,25.200000000000088,-1000.0,0.0
23.738313569561804,23.738313569561804,38.26345118964661,30.0,25.30000000000009,-1000.0,0.0
23.729480591016603,23.729480591016603,38.260314522486105,30.0,25.40000000000009,-1000.0,0.0
23.72189075351963,23.72189075351963,38.254104838432276,30.0,25.500000000000092,-1000.0,0.0
23.712945435832605,23.712945435832605,38.245950618398,30.0,25.600000000000094,-1000.0,0.0
23.708921858333014,23.708921858333014,38.24210359090135,30.0,25.700000000000095,-1000.0,0.0
23.706931068965638,23.706931068965638,38.236759815845716,30.0,25.800000000000097,-1000.0,0.0
23.701803161823218,23.701803161823218,38.2292667152031,30.0,25.900000000000098,-1000.0,0.0
23.701778372480312,23.701778372480312,38.22576916549929,30.0,26.0000000000001,-1000.0,0.0
23.698904279301868,23.698904279301868,38.224149252489156,30.0,26.1000000000001,-1000.0,0.0
23.70044477888169,23.70044477888169,38.22130477981409,30.0,26.200000000000102,-1000.0,0.0
23.70398491308885,23.70398491308885,38.22021084700909,30.0,26.300000000000104,-1000.0,0.0
23.70419855576976,23.70419855576976,38.220238961088164,30.0,26.400000000000105,-1000.0,0.0
23.70532536606564,23.70532536606564,38.22461341786369,30.0,26.500000000000107,-1000.0,0.0
23.7070611392121,23.7070611392121,38.22431226812585,30.0,26.600000000000108,-1000.0,0.0
23.711671408072025,23.711671408072025,38.22883049474075,30.0,26.70000000000011,-1000.0,0.0
23.712896136661435,23.712896136661435,38.23276464991942,30.0,26.80000000000011,-1000.0,0.0
23.712074660020352,23.712074660020352,38.23912040893034,30.0,26.900000000000112,-1000.0,0.0
23.71318659790404,23.71318659790404,38.24407656542865,30.0,27.000000000000114,-1000.0,0.0
23.712849474026115,23.712849474026115,38.24967917053841,30.0,27.100000000000115,-1000.0,0.0
23.71566732961821,23.71566732961821,38.25563382838524,30.0,27.200000000000117,-1000.0,0.0
23.711890716777262,23.711890716777262,38.26400569807186,30.0,27.300000000000118,-1000.0,0.0
23.70782542946425,23.70782542946425,38.272623811639285,30.0,27.40000000000012,-1000.0,0.0
23.706932139021333,23.706932139021333,38.277594279174856,30.0,27.50000000000012,-1000.0,0.0
23.70334536963532,23.70334536963532,38.28140693881498,30.0,27.600000000000122,-1000.0,0.0
23.69839553645891,23.69839553645891,38.29125331631675,30.0,27.700000000000124,-1000.0,0.0
23.688446232921756,23.688446232921756,38.30124625617165,30.0,27.800000000000125,-1000.0,0.0
23.680811036400026,23.680811036400026,38.307767534135444,30.0,27.900000000000126,-1000.0,0.0
23.67450587994999,23.67450587994999,38.31294581120032,30.0,28.000000000000128,-1000.0,0.0
23.664978977270987,23.664978977270987,38.31666052661415,30.0,28.10000000000013,-1000.0,0.0
23.655522265692024,23.655522265692024,38.32199199935817,30.0,28.20000000000013,-1000.0,0.0
23.65072640984546,23.65072640984546,38.32138363238933,30.0,28.300000000000132,-1000.0,0.0
23.637256386488517,23.637256386488517,38.32507610521467,30.0,28.400000000000134,-1000.0,0.0
23.6273308800998,23.6273308800998,38.3232809179979,30.0,28.500000000000135,-1000.0,0.0
23.619220679634733,23.619220679634733,38.32268340434437,30.0,28.600000000000136,-1000.0,0.0
23.61382323424165,23.61382323424165,38.32245708130177,30.0,28.700000000000138,-1000.0,0.0
23.604105446915746,23.604105446915746,38.321041342991876,30.0,28.80000000000014,-1000.0,0.0
23.59976796656381,23.59976796656381,38.321483837074936,30.0,28.90000000000014,-1000.0,0.0
23.597900085888664,23.597900085888664,38.31885303189137,30.0,29.000000000000142,-1000.0,0.0
23.59640000744036,23.59640000744036,38.31572456036458,30.0,29.100000000000144,-1000.0,0.0
23.59675416244612,23.59675416244612,38.31547068427072,30.0,29.200000000000145,-1000.0,0.0
23.595429329670434,23.595429329670434,38.31397227471393,30.0,29.300000000000146,-1000.0,0.0
23.596031600975213,23.596031600975213,38.311587900460395,30.0,29.400000000000148,-1000.0,0.0
23.59898166808582,23.59898166808582,38.31390088832784,30.0,29.50000000000015,-1000.0,0.0
23.60524562601203,23.60524562601203,38.312102654519094,30.0,29.60000000000015,-1000.0,0.0
23.614298660176143,23.614298660176143,38.310023104015784,30.0,29.700000000000152,-1000.0,0.0
23.62137353728262,23.62137353728262,38.308318078628965,30.0,29.800000000000153,-1000.0,0.0
23.62982477701134,23.62982477701134,38.31300195026606,30.0,29.900000000000155,-1000.0,0.0
23.641694341846716,23.641694341846716,38.31988494412303,30.0,30.000000000000156,-1000.0,0.0
23.654961730841386,23.654961730841386,38.32611753503133,30.0,30.100000000000158,-1000.0,0.0
23.668769828689637,23.668769828689637,38.3300809023836,60.0,30.20000000000016,25.0,9503.433016645253
