,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
0,2298.465013,0.0,0.0,0.0,-14.564842232561013,-63.684322528056114,-30.27467518468444,18.0,74.0,71.0,21.0,21.0,20.0,9.0,9.0,9.0,89.0,0.0
1,2298.62359,0.0,0.0,0.0,-12.013302769135212,-51.75206524353226,-24.857378227756225,17.0,76.0,69.0,29.0,29.0,28.0,9.0,9.0,9.0,90.0,0.0
2,2298.780281,0.0,0.0,0.0,-9.82905220191212,-42.03618582313714,-20.200935988587222,18.0,76.0,73.0,35.0,35.0,34.0,9.0,9.0,9.0,88.0,0.0
3,2298.93071,0.0,0.0,0.0,-8.177145458714723,-34.30548963324111,-16.276370497245267,17.0,75.0,74.0,41.0,41.0,39.0,9.0,9.0,9.0,88.0,0.0
4,2299.077065,0.0,0.0,0.0,-6.713721252253257,-27.592600752120298,-13.38213572030287,18.0,78.0,70.0,45.0,44.0,43.0,9.0,9.0,9.0,89.0,0.0
5,2299.223489,0.0,0.0,0.0,-5.6460888089527534,-22.658762762343954,-11.02047163682716,17.0,74.0,71.0,48.0,48.0,46.0,9.0,9.0,9.0,88.0,0.0
6,2299.37575,0.0,0.0,0.0,-4.657535804538587,-18.320401567834686,-9.0065365381788,18.0,77.0,72.0,51.0,51.0,49.0,9.0,9.0,9.0,87.0,0.0
7,2299.522163,0.0,0.0,0.0,-3.9756666997855374,-14.693961667594138,-7.198919341327486,17.0,77.0,74.0,53.0,53.0,52.0,9.0,9.0,9.0,87.0,0.0
8,2299.692353,0.0,0.0,0.0,-3.3005040249968074,-11.59431693006745,-4.999982094207394,18.0,78.0,83.0,55.0,55.0,54.0,9.0,9.0,9.0,86.0,0.0
9,2299.849456,0.0,0.0,0.0,-3.183248218093648,-9.818276171601624,-3.3744851198689334,15.0,73.0,79.0,56.0,57.0,56.0,9.0,9.0,9.0,89.0,0.0
10,2299.998669,0.0,0.0,0.0,-2.8783235985890405,-8.232389825025308,-2.2783309246067818,17.0,75.0,77.0,57.0,58.0,57.0,9.0,9.0,9.0,88.0,0.0
11,2300.147428,0.0,0.0,0.0,-2.0972942564637203,-6.564505876063862,-1.2652516616350384,20.0,77.0,79.0,59.0,59.0,58.0,9.0,9.0,9.0,89.0,0.0
12,2300.294705,0.0,0.0,0.0,-1.8289266302513356,-5.453771937522006,-0.79564492299522,17.0,75.0,74.0,60.0,60.0,59.0,9.0,9.0,9.0,87.0,0.0
13,2300.441127,0.0,0.0,0.0,-1.5577724464486207,-5.084465002656117,-0.4203939135532879,18.0,72.0,75.0,61.0,61.0,60.0,9.0,9.0,9.0,86.0,0.0
14,2300.611368,0.0,0.0,0.0,-1.30261056996298,-4.418181763334758,-0.25249100846415207,18.0,75.0,73.0,61.0,61.0,60.0,9.0,9.0,9.0,87.0,0.0
15,2300.766486,0.0,0.0,0.0,-1.5606639627053949,-4.0850623680206155,-0.3819620131573247,15.0,73.0,70.0,62.0,62.0,61.0,9.0,9.0,9.0,86.0,0.0
16,2300.913111,0.0,0.0,0.0,-1.5602556026223167,-4.502636292985827,-0.3040201446629611,17.0,69.0,73.0,62.0,62.0,61.0,9.0,9.0,9.0,88.0,0.0
17,2301.059708,0.0,0.0,0.0,-1.491524182910212,-3.8890044409148032,-0.18977548053501625,17.0,76.0,73.0,63.0,63.0,62.0,9.0,9.0,9.0,87.0,0.0
18,2301.206047,0.0,0.0,0.0,-1.1266314458366762,-3.929936564575655,0.05724664578781624,19.0,71.0,75.0,63.0,63.0,62.0,9.0,9.0,9.0,88.0,0.0
19,2301.35585,0.0,0.0,0.0,-0.9188528640278766,-3.5134993829944534,0.13605081626143356,18.0,75.0,73.0,63.0,63.0,63.0,9.0,9.0,9.0,87.0,0.0
20,2301.531152,0.0,0.0,0.0,-0.939530203668117,-3.5047007299420585,0.16620411402989088,17.0,72.0,73.0,63.0,63.0,63.0,9.0,9.0,9.0,87.0,0.0
21,2301.686182,0.0,0.0,0.0,-0.6791543254493111,-3.4442951146171055,0.036212179599568906,19.0,73.0,71.0,64.0,64.0,63.0,9.0,9.0,9.0,87.0,0.0
22,2301.832633,0.0,0.0,0.0,-0.7103663224882202,-3.360531883004583,0.05243425649691158,17.0,73.0,73.0,64.0,64.0,63.0,9.0,9.0,9.0,87.0,0.0
23,2301.979475,0.0,0.0,0.0,-0.95843913674311,-3.292778652314027,-0.1330275197381825,16.0,73.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,88.0,0.0
24,2302.125767,0.0,0.0,0.0,-1.347227715079541,-3.082856326476488,-0.33413771493885225,15.0,74.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,86.0,0.0
25,2302.272149,0.0,0.0,0.0,-1.2305248614058653,-2.5690015916093927,-0.18668598207515164,18.0,76.0,74.0,64.0,64.0,64.0,9.0,9.0,9.0,88.0,0.0
26,2302.44635,0.0,0.0,0.0,-1.190220877960336,-2.5506259119444366,-0.07769970861851494,17.0,73.0,73.0,64.0,64.0,64.0,9.0,9.0,9.0,88.0,0.0
27,2302.602026,0.0,0.0,0.0,-1.1925074517416694,-2.6368389085329795,-0.00703626218566189,17.0,73.0,73.0,64.0,64.0,64.0,9.0,9.0,9.0,88.0,0.0
28,2302.74862,0.0,0.0,0.0,-1.1940232326181826,-2.705211367213721,0.05050652609516515,17.0,73.0,73.0,64.0,65.0,64.0,9.0,9.0,9.0,87.0,0.0
29,2302.895924,0.0,0.0,0.0,-1.3501383423448456,-3.0704963538602925,0.09732258561034524,16.0,71.0,73.0,64.0,65.0,64.0,9.0,9.0,9.0,86.0,0.0
30,2303.042461,0.0,0.0,0.0,-1.355252769942187,-3.123835477735028,0.1353466155398264,17.0,73.0,73.0,64.0,65.0,64.0,9.0,9.0,9.0,85.0,0.0
31,2303.191875,0.0,0.0,0.0,-1.3255185277309143,-3.0993883920514236,0.08873285618772098,17.0,73.0,72.0,64.0,65.0,64.0,9.0,9.0,9.0,88.0,0.0
32,2303.35777,0.0,0.0,0.0,-1.1468762891596573,-3.3905920659990443,0.18923314362087051,18.0,71.0,74.0,64.0,65.0,64.0,9.0,9.0,9.0,86.0,0.0
33,2303.513098,0.0,0.0,0.0,-1.278584645934917,-2.7638642635311754,0.3819675544031922,16.0,77.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,87.0,0.0
34,2303.660124,0.0,0.0,0.0,-1.1427189429272926,-2.828835276585224,0.3221044657048209,18.0,72.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,88.0,0.0
35,2303.806675,0.0,0.0,0.0,-1.2746710893927227,-2.741479073883667,0.3781657105060061,16.0,74.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,84.0,0.0
36,2303.953875,0.0,0.0,0.0,-1.294452246987586,-3.3764935477983755,-0.007155275017095342,17.0,69.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,85.0,0.0
