,u0,u1,u2,x_fil0,x_fil1,x_fil2
4079,10.0,10.0,10.0,-0.5635906982421874,0.6235653686523438,-0.657379150390625
4080,10.0,10.0,10.0,-0.8107748413085938,0.6546393585205078,-0.6031848144531251
4081,10.0,10.0,10.0,-1.12306396484375,0.6571031951904297,-0.45445556640624996
4082,10.0,10.0,10.0,-1.4006321716308592,0.3479019165039063,-0.54914306640625
4083,10.0,10.0,10.0,-1.625699462890625,0.3414458465576172,-0.4813427734375
4084,10.0,10.0,10.0,-1.5852670288085937,0.40430435180664065,-0.5812036132812501
4085,10.0,10.0,10.0,-1.6161125183105467,0.35046287536621096,-0.45754150390625004
4086,10.0,10.0,10.0,-1.6660055541992187,0.4919443511962891,-0.45199462890625
4087,10.0,10.0,10.0,-1.5946163940429687,0.6519148254394531,-0.4802807617187501
4088,10.0,10.0,10.0,-1.5125787353515623,0.7811077880859375,-0.45322998046875007
4089,10.0,10.0,10.0,-1.557986602783203,0.8859486389160157,-0.4701025390625
4090,10.0,10.0,10.0,-1.7305035400390625,0.4518533325195313,-0.49466796874999996
4091,10.0,10.0,10.0,-1.8941709899902341,-0.012293624877929689,-0.51445556640625
4092,10.0,10.0,10.0,-2.0266358947753904,0.02809898376464844,-0.4312939453125
4093,10.0,10.0,10.0,-2.0225901794433594,-0.057322540283203126,-0.49124999999999996
4094,10.0,10.0,10.0,-1.9953509521484376,0.13857803344726563,-0.62189697265625
4095,11.0,10.0,10.0,-1.973658447265625,0.3652152252197266,-0.5397412109374999
4096,11.0,10.0,10.0,-1.8444894409179686,0.1328324890136719,-0.43011718750000005
4097,14.0,10.0,10.0,-1.8271887207031248,0.16623741149902344,-0.39142578124999994
4098,14.0,10.0,10.0,-1.7259263610839843,0.2619232177734375,-0.3707543945312499
4099,19.0,10.0,10.0,-1.7309306335449217,0.44251426696777346,-0.20494140625000012
4100,19.0,10.0,10.0,0.24959533691406255,0.6113228607177734,-0.18706787109375012
4101,19.0,10.0,10.0,0.39292572021484373,0.6442217254638672,-0.05627929687500011
4102,22.0,11.0,10.0,-0.01739578247070317,0.5447379302978516,-0.3143969726562501
4103,22.0,11.0,10.0,-0.4799778747558594,0.5458931732177734,-0.21295410156250005
4104,22.0,11.0,10.0,-0.7664875793457031,0.9850183868408203,-0.1926928710937501
4105,22.0,12.0,10.0,-0.8633554077148438,1.4305894470214844,-0.20950927734375013
4106,27.0,21.0,10.0,1.3136734008789062,1.4793090057373048,0.025178222656250027
4107,27.0,21.0,10.0,3.3377931213378904,1.9710591125488282,0.41801025390625
4108,27.0,21.0,10.0,4.9254479980468755,2.5871511840820314,0.6689013671874999
4109,27.0,21.0,10.0,6.438123931884766,2.9003753662109375,0.7514990234375
4110,27.0,22.0,11.0,5.483109893798828,3.5249528503417973,0.94643798828125
4111,27.0,22.0,11.0,4.227113037109374,4.226200637817383,1.236416015625
4112,27.0,22.0,14.0,3.215377960205078,4.608964309692383,1.542353515625
4113,27.0,22.0,14.0,2.3946868896484377,4.770815887451172,1.8506689453125
4114,31.0,27.0,19.0,3.7366929626464844,5.296221389770508,2.2107617187499997
4115,31.0,27.0,19.0,5.3698655700683595,6.124341430664063,2.77239990234375
4116,31.0,27.0,19.0,6.601125335693359,6.550835647583008,3.28150390625
4117,31.0,27.0,22.0,7.5758969116210935,6.828968048095703,3.84288330078125
4118,31.0,27.0,22.0,8.703157348632812,6.952149658203125,4.18195556640625
4119,31.0,27.0,22.0,9.356058349609375,7.133967514038086,4.52410888671875
4120,31.0,27.0,22.0,9.813257141113281,7.304355621337891,4.7246630859375
4121,31.0,31.0,27.0,8.176890258789062,7.027005310058594,5.01480712890625
4122,31.0,31.0,27.0,6.193201599121093,7.023994522094727,5.33239013671875
4123,31.0,31.0,27.0,6.773719177246093,6.986224212646484,5.55091796875
4124,10.0,31.0,27.0,7.61493408203125,7.139963531494141,5.86632080078125
4125,10.0,31.0,27.0,6.256649017333984,7.20579704284668,6.05547607421875
4126,10.0,31.0,27.0,4.72109130859375,7.132398223876954,6.2864990234375
4127,10.0,31.0,27.0,3.2585308837890623,7.05075424194336,6.098955078125
4128,10.0,31.0,27.0,1.8002922058105468,6.984910507202149,6.1090942382812505
4129,10.0,31.0,31.0,0.45680572509765627,6.723754043579102,6.32087890625
4130,10.0,31.0,31.0,-0.6575814819335937,6.051561126708985,6.4249267578125
4131,10.0,10.0,31.0,-1.7855711364746094,5.728670730590821,6.38819580078125
4132,10.0,10.0,31.0,-2.7498178100585937,5.015712051391602,6.1885791015625005
4133,10.0,10.0,31.0,-3.420689697265625,4.324007797241211,5.9453149414062505
4134,10.0,10.0,31.0,-3.9416133117675782,3.036913833618164,5.588857421875
4135,10.0,10.0,31.0,-4.142049255371093,1.004667739868164,5.5652099609375005
4136,10.0,10.0,31.0,-4.368621673583984,-1.0296076965332033,5.461689453125
4137,10.0,10.0,31.0,-4.465906982421875,-3.0347413635253906,5.34455078125
4138,10.0,10.0,31.0,-4.185843505859375,-4.729380493164062,5.0017822265625
4139,10.0,10.0,10.0,-3.8867929077148435,-6.416390419006348,4.86859130859375
4140,10.0,10.0,10.0,-3.5336236572265625,-7.542067298889161,4.55593017578125
4141,10.0,10.0,10.0,-3.2229220581054685,-8.388466758728027,4.099228515625001
4142,10.0,10.0,10.0,-2.859314422607422,-9.180973625183107,3.79630615234375
4143,10.0,10.0,10.0,-2.7632362365722654,-9.224157218933106,3.2746337890625
4144,10.0,10.0,10.0,-2.733537445068359,-9.12501335144043,2.5385888671875003
4145,10.0,10.0,10.0,-2.5969897460937497,-9.358423538208008,1.8388818359374999
4146,10.0,10.0,10.0,-2.4619664001464843,-8.888293342590332,1.211337890625
4147,10.0,10.0,10.0,-2.464339447021484,-8.245145072937012,0.59197509765625
4148,10.0,10.0,10.0,-2.2670758056640623,-7.391474227905274,0.21652343750000003
4149,10.0,10.0,10.0,-2.0584481811523436,-6.735751190185547,-0.05612792968749991
4150,10.0,10.0,10.0,-2.112989807128906,-6.226557426452637,-0.3773657226562501
4151,10.0,10.0,10.0,-2.2053546142578124,-5.501087875366212,-0.51091552734375
4152,10.0,10.0,10.0,-0.15896972656249986,-4.948600616455078,-0.7358666992187501
4153,10.0,10.0,10.0,-0.05002655029296865,-4.627151718139649,-0.80228515625
4154,10.0,10.0,10.0,1.607752685546875,-3.764936676025391,-0.92300537109375
4155,10.0,10.0,10.0,3.3925517272949217,-3.034056396484375,-1.0428649902343752
4156,10.0,10.0,10.0,2.938596649169922,-2.568846206665039,-1.139945068359375
4157,10.0,10.0,10.0,2.049563751220703,-2.2131540679931643,-1.020330810546875
4158,10.0,10.0,10.0,1.3109776306152343,-1.8198194122314455,-1.02937744140625
4159,10.0,10.0,10.0,0.6008076477050781,-1.8933664703369142,-0.920643310546875
4160,10.0,10.0,10.0,-0.00019256591796867895,-1.8350062561035156,-0.9486938476562501
4161,10.0,10.0,10.0,-0.2647845458984375,-1.8452858734130861,-0.8551062011718751
4162,10.0,10.0,10.0,-0.5433580017089843,-1.5649401092529298,-0.89544921875
4163,10.0,10.0,10.0,-0.6829063415527343,-1.0623327636718751,-0.9110571289062501
4164,10.0,10.0,10.0,-0.9952091979980469,-0.9221343231201172,-0.76379150390625
4165,10.0,10.0,10.0,-1.4088087463378907,-0.5645559692382813,-0.7115087890625
4166,10.0,10.0,10.0,-1.7679710388183594,0.0016817474365234376,-0.641356201171875
4167,10.0,10.0,10.0,-1.947576904296875,-0.014036712646484376,-0.5734008789062501
4168,10.0,10.0,10.0,-2.0694825744628904,-0.24316329956054689,-0.3199121093749999
4169,10.0,10.0,10.0,-1.945749053955078,-0.24194160461425782,-0.26982910156250006
4170,10.0,10.0,10.0,-1.9089723205566407,0.012068710327148438,-0.47092529296874996
4171,10.0,10.0,10.0,-2.1271347045898437,0.15835517883300781,-0.27940185546875007
4172,10.0,10.0,10.0,-2.463582763671875,0.25396942138671874,-0.28572265624999993
4173,10.0,10.0,10.0,-2.4250990295410153,0.12424484252929688,-0.29596923828125
4174,10.0,10.0,10.0,-2.544613800048828,0.18204788208007813,-0.2433007812500001
4175,10.0,10.0,10.0,-2.690899505615234,0.378265380859375,-0.18988769531249994
4176,10.0,10.0,10.0,-2.5858441162109376,0.35155166625976564,-0.19634521484375012
4177,10.0,10.0,10.0,-2.5640280151367185,0.2847162628173828,-0.16265624999999995
4178,10.0,10.0,10.0,-2.459557647705078,0.43891052246093754,-0.2732495117187501
4179,10.0,10.0,10.0,-2.2387997436523435,0.6088896942138672,-0.39521240234375
4180,10.0,10.0,10.0,-2.0358534240722657,0.746148910522461,-0.49374267578125
4181,10.0,10.0,10.0,-1.8714910888671872,0.4421206665039063,-0.5240966796875
4182,10.0,10.0,10.0,-1.849622802734375,0.20981460571289065,-0.5381225585937501
4183,10.0,10.0,10.0,-1.8558094787597654,0.1488678741455078,-0.5497070312500001
4184,10.0,10.0,10.0,-1.9720063781738282,0.12147430419921876,-0.45994140625
4185,10.0,10.0,10.0,-1.9786984252929685,0.41029014587402346,-0.365712890625
4186,10.0,10.0,10.0,-1.959745635986328,0.7117727661132813,-0.23994628906249993
4187,10.0,10.0,10.0,-2.05633056640625,0.9554779052734376,-0.22638671874999994
4188,10.0,10.0,10.0,-2.0472201538085937,1.257149658203125,-0.08804687500000008
4189,10.0,10.0,10.0,-2.0154106140136716,0.9014115142822267,-0.29057128906250007
4190,10.0,10.0,10.0,-2.2131590270996093,0.6859280395507813,-0.33176269531250013
4191,10.0,10.0,10.0,-2.086981048583984,0.5578545379638672,-0.3213549804687501
4192,10.0,10.0,10.0,-2.134918518066406,0.5571951293945313,-0.3134765625
4193,10.0,10.0,10.0,-1.999764709472656,0.474937744140625,-0.3072143554687501
4194,10.0,10.0,10.0,-2.0645826721191405,0.4892862701416016,-0.25250488281250005
4195,10.0,10.0,10.0,-2.2774935913085934,0.6274451446533204,-0.24701171875000005
4196,10.0,10.0,10.0,-2.2504782104492187,1.07321044921875,-0.1541894531250001
4197,10.0,10.0,10.0,-2.291634368896484,1.1901966857910158,-0.25572509765624996
4198,10.0,10.0,10.0,-2.3498646545410153,1.113214569091797,-0.28196533203125007
4199,10.0,10.0,10.0,-2.285256805419922,1.0294390106201172,-0.33086425781250006
4200,10.0,10.0,10.0,-2.3203334045410156,1.2735530853271486,-0.38151123046875
4201,10.0,10.0,10.0,-2.2616334533691407,0.9156526947021485,-0.37293212890624994
4202,10.0,10.0,10.0,-2.189605712890625,0.6975929260253907,-0.35527587890625
4203,10.0,10.0,10.0,-2.019851837158203,0.8788791656494142,-0.5891455078125001
4204,10.0,10.0,10.0,-2.0812681579589842,0.7810362243652345,-0.634002685546875
4205,10.0,10.0,10.0,-2.067907409667969,0.7371216583251954,-0.5772656250000001
4206,10.0,10.0,10.0,-2.032277374267578,0.41324470520019535,-0.5211669921875
4207,10.0,10.0,10.0,-1.8920314025878904,0.3945972442626953,-0.5751220703125
4208,10.0,10.0,10.0,-1.8658221435546873,0.44747261047363285,-0.49145263671874995
4209,10.0,10.0,10.0,-1.7573115539550779,0.6971073150634766,-0.4903466796875
4210,10.0,10.0,10.0,-1.6448211669921875,0.6327357482910156,-0.46167236328125005
4211,10.0,10.0,10.0,-1.665408172607422,0.5127591705322266,-0.42742919921875
4212,10.0,10.0,10.0,-1.706166076660156,0.520252914428711,-0.3005322265625001
4213,10.0,10.0,10.0,-1.9620445251464842,0.9642546844482422,-0.4241943359375
4214,10.0,10.0,10.0,-1.9945668029785155,0.894434051513672,-0.57828857421875
4215,10.0,10.0,10.0,0.036720123291015705,1.139958953857422,-0.70255615234375
4216,10.0,10.0,10.0,-0.003042144775390554,1.0150138092041017,-0.45614501953125
4217,10.0,10.0,10.0,-0.4986354064941405,0.9268575286865235,-0.3302465820312501
4218,10.0,10.0,10.0,-0.8940182495117186,0.7750350952148438,-0.3108764648437501
4219,10.0,10.0,10.0,-1.2138961791992187,0.8369734954833985,-0.2061914062500001
4220,10.0,10.0,10.0,-1.58556640625,0.9321992492675781,-0.09954345703125012
4221,10.0,10.0,10.0,-1.688240509033203,1.1126676177978516,-0.11248535156249995
4222,10.0,10.0,10.0,-1.9465043640136717,0.9698877716064453,-0.19395751953124996
4223,10.0,10.0,10.0,-1.9818405151367187,0.7866079711914064,-0.3200024414062501
4224,10.0,10.0,10.0,-2.1850917053222654,0.6388800048828125,-0.3831982421875
4225,10.0,10.0,10.0,-2.064048461914062,0.5190465545654297,-0.3244677734375001
4226,10.0,10.0,10.0,-2.116307678222656,0.5255179595947266,-0.2556298828125001
4227,10.0,10.0,10.0,-1.9846434020996093,0.4492259216308594,-0.20012451171875
4228,10.0,10.0,10.0,-1.9406925964355466,0.468394775390625,-0.15508056640625
4229,10.0,10.0,10.0,-1.9296705627441404,0.40276062011718755,-0.31689208984374995
4230,10.0,10.0,10.0,-1.9204228210449217,0.5345145416259766,-0.24293212890625004
4231,10.0,10.0,10.0,-1.8012225341796873,0.7903395080566407,-0.27762939453125
4232,10.0,10.0,10.0,-1.9036466979980466,1.0197216796875002,-0.4874414062500001
4233,10.0,10.0,10.0,-0.026296081542968697,0.9978282928466797,-0.4909936523437499
4234,10.0,10.0,10.0,-0.07794281005859371,1.039263687133789,-0.54980224609375
4235,10.0,10.0,10.0,1.5615689086914062,1.096044387817383,-0.718792724609375
4236,10.0,10.0,10.0,1.235001678466797,1.1418758392333985,-0.67869873046875
4237,10.0,10.0,10.0,0.3957752990722656,1.179037857055664,-0.5038598632812501
4238,10.0,10.0,10.0,-0.1913945007324218,1.313092041015625,-0.4900659179687501
4239,10.0,10.0,10.0,-0.5310491943359374,1.548153305053711,-0.41210693359374995
4240,10.0,10.0,10.0,-0.8951992797851562,1.449436264038086,-0.4261328125000001
4241,10.0,10.0,10.0,-0.9922717285156248,1.0941683959960937,-0.657540283203125
4242,10.0,10.0,10.0,-1.1344293212890624,0.7621280670166016,-0.5901928710937501
4243,11.0,10.0,10.0,0.9574513244628906,0.07794822692871094,-0.47074218749999996
4244,11.0,10.0,10.0,0.9042884826660156,-0.25541091918945313,-0.37476806640625004
4245,14.0,10.0,10.0,0.3731942749023438,-0.042294158935546874,-0.3465820312500001
4246,14.0,10.0,10.0,-0.050744781494140634,0.21903610229492188,-0.43351074218749996
4247,19.0,10.0,10.0,-0.2821333312988281,0.4295050048828125,-0.42603271484374994
4248,19.0,10.0,10.0,-0.44635833740234365,0.8080055236816407,-0.39824218749999996
4249,19.0,10.0,10.0,1.317120361328125,0.952416000366211,-0.376005859375
4250,22.0,11.0,10.0,1.2597346496582031,1.1281713867187502,-0.3580029296875
4251,22.0,11.0,10.0,2.9188624572753907,1.5016675567626954,-0.29376464843750005
4252,22.0,11.0,10.0,2.496267852783203,1.8494110107421875,-0.23093017578125008
4253,22.0,12.0,10.0,1.7782083129882813,2.1310244750976564,-0.2792822265625001
4254,27.0,21.0,10.0,3.2351588439941406,2.255846939086914,-0.2902880859375001
4255,27.0,21.0,10.0,5.074277038574219,2.542679443359375,-0.08977539062500006
4256,27.0,21.0,10.0,4.3760107421875,3.1322724914550784,0.21478515624999994
4257,27.0,21.0,10.0,3.3275607299804686,3.677388687133789,0.5818994140625
4258,27.0,22.0,11.0,4.493523254394531,4.118890838623047,0.85134521484375
4259,27.0,22.0,11.0,3.8643595886230466,3.958133163452149,1.20797119140625
4260,27.0,22.0,14.0,5.145984802246094,4.131496276855469,1.5793920898437501
4261,27.0,22.0,14.0,4.441064910888672,4.675124969482422,1.89123291015625
4262,31.0,27.0,19.0,3.3816738891601563,5.078452987670898,2.19388916015625
4263,31.0,27.0,19.0,2.416770782470703,5.590041580200196,2.74802001953125
4264,31.0,27.0,19.0,3.9540931701660154,6.050518341064453,3.31150146484375
4265,31.0,27.0,22.0,3.4742982482910154,6.3200222015380865,3.92753173828125
4266,31.0,27.0,22.0,2.5961720275878903,6.204968185424805,4.6083959960937495
4267,31.0,27.0,22.0,4.122381744384766,6.1488877868652345,4.944870605468751
4268,31.0,27.0,22.0,3.610786895751953,6.230756683349609,5.5611328125
4269,31.0,31.0,27.0,2.5953700256347654,6.527030487060547,5.999072265625
4270,31.0,31.0,27.0,1.8656443786621093,6.707974243164063,6.22228515625
4271,31.0,31.0,27.0,0.9638096618652344,6.8318101501464845,6.4818701171875
4272,10.0,31.0,27.0,2.390830688476562,6.932714996337891,6.51614990234375
4273,10.0,31.0,27.0,2.1333152770996096,6.910908508300782,6.45144287109375
4274,10.0,31.0,27.0,1.3965982055664061,6.767029647827149,6.43854736328125
4275,10.0,31.0,27.0,0.557108154296875,6.4205385589599615,6.191015625
4276,10.0,31.0,27.0,-0.5059632873535156,6.406491622924805,6.28370849609375
4277,10.0,31.0,31.0,-1.3291166687011717,6.35897331237793,6.43450439453125
4278,10.0,31.0,31.0,-2.3072583007812497,6.089249649047852,6.6549926757812505
4279,10.0,10.0,31.0,-2.95083740234375,5.82574691772461,6.60718994140625
4280,10.0,10.0,31.0,-3.424526672363281,4.989448165893555,6.316337890625
