,17,8
0,60,58
1,60,59
2,60,59
3,60,59
4,60,59
5,60,59
6,60,59
7,60,59
8,60,59
9,60,59
10,60,59
11,60,59
12,60,59
13,60,60
14,60,59
15,60,59
16,60,59
17,60,59
18,60,59
19,60,59
20,60,59
21,60,59
22,60,59
23,60,59
24,60,59
25,60,59
26,60,59
27,60,59
28,60,59
29,60,59
30,60,59
31,60,59
32,60,59
33,60,60
34,60,59
35,60,59
36,60,59
37,60,59
38,60,59
39,60,59
40,60,59
41,60,59
42,60,59
43,60,59
44,60,59
45,60,59
46,60,59
47,60,59
48,60,59
49,60,59
50,60,59
51,60,59
52,60,59
53,60,59
54,60,59
55,60,59
56,60,59
57,60,59
58,60,59
59,60,59
60,60,59
61,60,59
62,60,59
63,60,59
64,60,59
65,60,59
66,60,59
67,60,59
68,60,59
69,60,59
70,60,59
71,60,59
72,60,59
73,60,59
74,60,59
75,60,59
76,60,59
77,60,59
78,60,60
79,60,60
80,60,59
81,60,59
82,60,59
83,60,59
84,60,59
85,60,59
86,60,59
87,60,59
88,60,59
89,60,59
90,60,59
91,60,59
92,60,59
93,60,59
94,60,59
95,60,59
96,60,59
97,60,59
98,60,59
99,60,59
100,60,59
101,60,59
102,60,59
103,60,59
104,60,59
105,60,59
106,60,59
107,60,59
108,60,59
109,60,59
110,60,59
111,60,59
112,60,59
113,60,59
114,60,59
115,60,58
116,60,59
117,60,59
118,60,59
119,60,59
120,60,59
121,60,59
122,60,59
123,60,59
124,60,59
125,60,59
126,60,59
127,60,59
128,60,59
129,60,59
130,60,60
131,60,59
132,60,59
133,60,59
134,60,59
135,60,59
136,60,59
137,60,59
138,60,59
139,60,59
140,60,59
141,60,59
142,60,59
143,60,59
144,60,60
145,60,60
146,60,59
147,60,59
148,60,59
149,60,59
150,60,59
151,60,59
152,60,59
153,60,59
154,60,59
155,60,59
156,60,59
157,60,59
158,60,59
159,60,59
160,60,59
161,60,59
162,60,59
163,60,59
164,60,59
165,60,60
166,60,59
167,60,59
168,60,59
169,60,59
170,60,59
171,60,59
172,60,59
173,60,59
174,60,59
175,60,59
176,60,59
177,60,59
178,60,59
179,60,59
180,60,59
181,60,59
182,60,59
183,60,59
184,60,59
185,60,59
186,60,59
187,60,59
188,60,59
189,60,59
190,60,59
191,60,59
192,60,59
193,60,59
194,60,59
195,60,59
196,60,59
197,60,59
198,60,59
199,60,59
200,60,59
201,60,59
202,60,59
203,60,59
204,60,59
205,60,59
206,60,59
207,60,59
208,60,59
209,60,59
210,60,59
211,60,59
212,60,59
213,60,59
214,60,59
215,60,59
216,60,59
217,60,59
218,60,59
219,60,59
220,60,59
221,60,59
222,60,59
223,60,59
224,60,59
225,60,59
226,60,60
227,60,60
228,60,59
229,60,59
230,60,59
231,60,59
232,60,59
233,60,59
234,60,59
235,60,59
236,60,59
237,60,59
238,60,59
239,60,59
240,60,59
241,60,59
242,60,59
243,60,59
244,60,59
245,60,59
246,60,59
247,60,59
248,60,59
249,60,59
250,60,59
251,60,59
252,60,59
253,60,59
254,60,59
255,60,59
256,60,59
257,60,58
258,60,59
259,60,59
260,60,59
261,60,59
262,60,59
263,60,59
264,60,59
265,60,59
266,60,59
267,60,59
268,60,59
269,60,59
270,60,59
271,60,59
272,60,59
273,60,59
274,60,59
275,60,59
276,60,60
277,60,60
278,60,59
279,60,59
280,60,59
281,60,59
282,60,59
283,60,59
284,60,59
285,60,59
286,60,59
287,60,59
288,60,59
289,60,59
290,60,59
291,60,59
292,60,59
293,60,59
294,60,59
295,60,59
296,60,59
297,60,59
298,60,59
299,60,59
300,60,59
301,60,59
302,60,59
303,60,59
304,60,59
305,60,59
306,60,59
307,60,59
308,60,60
309,60,59
310,60,59
311,60,59
312,60,59
313,60,59
314,60,59
315,60,59
316,60,59
317,60,59
318,60,59
319,60,59
320,60,59
321,60,59
322,60,59
323,60,59
324,60,59
325,60,59
326,60,59
327,60,59
328,60,59
329,60,59
330,60,59
331,60,59
332,60,59
333,60,59
334,60,59
335,60,59
336,60,59
337,60,59
338,60,60
339,60,59
340,60,59
341,60,60
342,60,59
343,60,59
344,60,59
345,60,59
346,60,59
347,60,59
348,60,59
349,60,59
350,60,59
351,60,59
352,60,59
353,60,59
354,60,59
355,60,59
356,60,59
357,60,59
358,60,59
359,60,59
360,60,59
361,60,59
362,60,59
363,60,59
364,60,59
365,60,59
366,60,59
367,60,59
368,60,59
369,60,59
370,60,59
371,60,59
372,60,59
373,60,59
374,60,59
375,60,59
376,60,59
377,60,59
378,60,59
379,60,59
380,60,59
381,60,59
382,60,59
383,60,59
384,60,59
385,60,59
386,60,59
387,60,59
388,60,59
389,60,59
390,60,59
391,60,59
392,60,59
393,60,59
394,60,59
395,60,59
396,60,59
397,60,59
398,60,59
