,u0,u1,u2,x_sim0,x_sim1,x_sim2
246,10.0,10.0,10.0,65.64588287414455,66.8805392596925,67.80311622786186
247,10.0,10.0,10.0,65.58860506297316,66.68228554782822,67.60715508844577
248,10.0,10.0,10.0,65.54500136962993,66.49983773190007,67.43122359921364
249,10.0,10.0,10.0,65.5134156374369,66.33282397624856,67.27089423944088
250,10.0,10.0,10.0,65.49236825617714,66.18084943856614,67.12556906405723
251,10.0,10.0,10.0,65.4804842293355,66.04340410494146,66.99466140963159
252,10.0,10.0,10.0,65.47649158469544,65.91988368470824,66.87750626751257
253,10.0,10.0,10.0,65.47922057739525,65.80961126378081,66.77337750648518
254,10.0,10.0,10.0,65.48760185045933,65.71185656659883,66.68150586771485
255,10.0,10.0,10.0,65.50066368501457,65.62585288477327,66.60109477671617
256,10.0,10.0,10.0,65.51752851188148,65.55081182835733,66.53133404386958
257,10.0,10.0,10.0,65.53740883998,65.48593605986302,66.47141161376638
258,10.0,10.0,10.0,65.55960274000064,65.43043017053711,66.42052352436541
259,10.0,10.0,10.0,65.58348900573186,65.3835098559313,66.37788223349656
260,10.0,10.0,10.0,65.60852210039474,65.34440954383325,66.34272346539207
261,10.0,10.0,10.0,65.63422698133652,65.31238862244493,66.31431172400046
262,10.0,10.0,10.0,65.66019388348349,65.28673641055326,66.2919446130785
263,10.0,10.0,10.0,65.68607313004212,65.26677600455571,66.27495609567215
264,10.0,10.0,10.0,65.7115700280487,65.25186712977583,66.26271881777318
265,10.0,10.0,10.0,65.73643989647127,65.2414081157053,66.25464561283397
266,10.0,10.0,10.0,65.76048326563087,65.23483710678768,66.25019029558031
267,10.0,10.0,10.0,65.7835412786884,65.23163261224633,66.24884784529839
268,10.0,10.0,10.0,65.80549131879432,65.23131349036507,66.25015407059016
269,10.0,10.0,10.0,65.82624287917037,65.23343845464777,66.25368483957736
270,10.0,10.0,10.0,65.84573368783597,65.23760518149183,66.2590549517537
271,10.0,10.0,10.0,65.86392609385194,65.24344909147183,66.26591672019983
272,10.0,10.0,10.0,65.88080371777954,65.25064186909563,66.27395832572452
273,10.0,10.0,10.0,65.89636836549023,65.2588897790045,66.2829019977158
274,10.0,10.0,10.0,65.91063720145814,65.26793183007067,66.2925020700985
275,10.0,10.0,10.0,65.9236401751736,65.27753783272013,66.30254295481708
276,10.0,10.0,10.0,65.93541769228295,65.28750638908822,66.31283706970099
277,10.0,10.0,10.0,65.94601852044018,65.29766285030537,66.32322275242801
