,0,1,2,3,4
0,5.0,225.2800760269165,3.8093481298288494,6.665488948245812,3.6012228627973206
1,5.0,225.1283483505249,3.390715132668819,6.915591545915269,3.5943484233933694
2,5.0,228.65005469322205,3.6618145205319976,7.0775819043925,3.5237193588596987
3,5.0,226.74661803245544,3.7593114576306554,6.961569402666137,3.570921814519476
4,5.0,227.3151879310608,3.7887318038178517,6.967552346697603,3.5487872195956602
5,6.0,287.11667108535767,4.159112180613881,7.010729275473329,3.563466105030153
6,6.0,291.20993995666504,4.333057690329958,6.80843702038472,3.5304690151761546
7,6.0,288.8374593257904,4.659350789114129,6.901325685993469,3.575620070947139
8,6.0,287.89328503608704,4.975313758970571,6.821696574911079,3.5883918601373486
9,6.0,289.2655436992645,5.012504100130414,6.856079674648255,3.6466079600872665
10,7.0,361.34967851638794,5.598673072388572,6.897471176899572,3.6674816394901293
11,7.0,364.1059412956238,5.370571459550488,6.815366351933585,3.6414879230792025
12,7.0,357.8485267162323,5.4557199592612875,6.7832978912706485,3.716192189747037
13,7.0,352.1167514324188,4.953446233254756,6.816339034104375,3.6951009940708603
14,7.0,359.0638484954834,5.713785263576587,6.844591876285964,3.69136480825783
