,t,x_ref_1,x_1,x_tof,x_tof_filtered,u_1,J,FSP_reading
19,3138.184851,-2566.40625,36.1328125,81.0,44.411856878831045,10.0,0.0,1.2746666666666666
20,3138.330728,-2566.40625,36.1328125,79.0,45.88753162388853,10.0,0.0,1.2746666666666666
21,3138.475016,-2566.40625,36.1328125,82.0,47.26776157426864,10.0,0.0,1.2807486631016043
22,3138.619572,-2566.40625,36.1328125,84.0,48.6521092680187,10.0,0.0,1.2807486631016043
23,3138.764269,-2566.40625,36.1328125,81.0,50.044916174208595,10.0,0.0,1.2807486631016043
24,3138.909463,-2566.40625,36.1328125,81.0,51.34816064312206,10.0,0.0,1.2841823056300268
25,3139.077888,-2566.40625,36.1328125,81.0,52.53042753358726,10.0,0.0,1.2780748663101604
26,3139.224679,-2566.40625,36.1328125,80.0,53.65082312182738,10.0,0.0,1.2841823056300268
27,3139.373532,-2566.40625,36.1328125,82.0,54.75555206841134,10.0,0.0,1.2780748663101604
28,3139.520894,-2566.40625,36.1328125,77.0,55.78404562777926,10.0,0.0,1.2841823056300268
29,3139.665611,-2566.40625,38.57421875,78.0,56.697531734628484,10.0,0.0,1.2807486631016043
30,3139.809989,-2566.40625,36.1328125,80.0,57.554877116768985,10.0,0.0,1.2868632707774799
31,3139.968337,-2566.40625,36.1328125,82.0,58.456320252671404,10.0,0.0,1.2780748663101604
32,3140.127878,-2566.40625,36.1328125,80.0,59.392499711641506,10.0,0.0,1.2841823056300268
33,3140.273255,-2566.40625,36.1328125,84.0,60.308485973403144,10.0,0.0,1.2841823056300268
34,3140.41942,-2566.40625,36.1328125,83.0,61.20872638905547,10.0,0.0,1.2780748663101604
35,3140.564561,-2566.40625,36.1328125,77.0,62.03737170435911,10.0,0.0,1.2780748663101604
36,3140.708738,-2566.40625,36.1328125,80.0,62.73817634575052,10.0,0.0,1.2841823056300268
37,3140.853115,-2566.40625,38.57421875,78.0,63.348187538670636,10.0,0.0,1.2841823056300268
38,3141.024133,-2566.40625,38.57421875,81.0,63.98413671907177,10.0,0.0,1.2780748663101604
39,3141.169329,-2566.40625,36.1328125,80.0,64.65375148793174,10.0,0.0,1.2746666666666666
40,3141.313392,-2566.40625,36.1328125,78.0,65.26806456657033,10.0,0.0,1.2841823056300268
41,3141.458508,-2566.40625,36.1328125,81.0,65.83290075598964,10.0,0.0,1.2807486631016043
42,3141.602913,-2566.40625,36.1328125,78.0,66.37078035747243,10.0,0.0,1.2876344086021505
43,3141.748921,-2566.40625,38.57421875,83.0,66.9321060415096,10.0,0.0,1.2849462365591398
44,3141.925188,-2566.40625,36.1328125,81.0,67.51962219484825,10.0,0.0,1.2849462365591398
45,3142.071505,-2566.40625,38.57421875,83.0,68.11497569639633,10.0,0.0,1.2780748663101604
46,3142.216395,-2566.40625,36.1328125,81.0,68.68486751344228,10.0,0.0,1.2938005390835579
47,3142.363188,-2566.40625,38.57421875,81.0,69.19694791389914,10.0,0.0,1.2841823056300268
48,3142.508286,-2566.40625,38.57421875,81.0,69.66802104801248,10.0,0.0,1.2903225806451613
49,3142.661872,-2566.40625,36.1328125,80.0,70.10890873329,10.0,0.0,1.2815013404825737
50,3142.818007,-2566.40625,36.1328125,80.0,70.5189853115509,10.0,0.0,1.2815013404825737
51,3142.972898,-2566.40625,38.57421875,83.0,70.93398058555196,10.0,0.0,1.2815013404825737
52,3143.127815,-2566.40625,36.1328125,79.0,71.3474656228095,10.0,0.0,1.2876344086021505
53,3143.282741,-2566.40625,36.1328125,81.0,71.73000114964317,10.0,0.0,1.2780748663101604
54,3143.437305,-2566.40625,38.57421875,83.0,72.10122023526445,10.0,0.0,1.2841823056300268
55,3143.591478,-2566.40625,36.1328125,79.0,72.47004744545184,10.0,0.0,1.2815013404825737
56,3143.745443,-2566.40625,36.1328125,82.0,72.82400545597496,10.0,0.0,1.2841823056300268
57,3143.895761,-2566.40625,36.1328125,83.0,73.16946281327722,10.0,0.0,1.2841823056300268
58,3144.040142,-2566.40625,36.1328125,81.0,73.52939559699126,10.0,0.0,1.2807486631016043
59,3144.188571,-2566.40625,36.1328125,81.0,73.87046312996695,10.0,0.0,1.2841823056300268
60,3144.347477,-2566.40625,36.1328125,79.0,74.12804225221849,10.0,0.0,1.2746666666666666
61,3144.493193,-2566.40625,36.1328125,81.0,74.34875838311996,10.0,0.0,1.2780748663101604
62,3144.638949,-2566.40625,36.1328125,81.0,74.59620175343754,10.0,0.0,1.2841823056300268
63,3144.78638,-2566.40625,36.1328125,81.0,74.86386658678823,10.0,0.0,1.2841823056300268
64,3144.931361,-2566.40625,36.1328125,78.0,75.08643066106607,10.0,0.0,1.2780748663101604
65,3145.076823,-2566.40625,36.1328125,78.0,75.22458235926278,10.0,0.0,1.2807486631016043
66,3145.247443,-2566.40625,36.1328125,81.0,75.35225728080793,10.0,0.0,1.2903225806451613
67,3145.399641,-2566.40625,36.1328125,81.0,75.54893138987076,10.0,0.0,1.2773333333333334
68,3145.543971,-2566.40625,36.1328125,81.0,75.79300750361712,10.0,0.0,1.2712765957446808
69,3145.68866,-2566.40625,36.1328125,82.0,76.02684076614955,10.0,0.0,1.2746666666666666
70,3145.833109,-2566.40625,36.1328125,83.0,76.2618535214959,10.0,0.0,1.2807486631016043
71,3145.977261,-2566.40625,36.1328125,81.0,76.50567282141627,10.0,0.0,1.2807486631016043
72,3146.134875,-2566.40625,36.1328125,84.0,76.74985166186947,10.0,0.0,1.2746666666666666
73,3146.281086,-2566.40625,38.57421875,81.0,76.9748003281095,10.0,0.0,1.2625994694960212
74,3146.426207,-2566.40625,36.1328125,79.0,77.14393355474665,10.0,0.0,1.2807486631016043
75,3146.571138,-2566.40625,38.57421875,81.0,77.2561764679616,10.0,0.0,1.2746666666666666
76,3146.714871,-2566.40625,36.1328125,83.0,77.39043417410102,10.0,0.0,1.2807486631016043
77,3146.860003,-2566.40625,36.1328125,81.0,77.58488248506757,10.0,0.0,1.2807486631016043
78,3147.019852,-2566.40625,38.57421875,84.0,77.80028273814365,10.0,0.0,1.2807486631016043
79,3147.179488,-2566.40625,36.1328125,81.0,77.98351633375466,10.0,0.0,1.2807486631016043
80,3147.324417,-2566.40625,38.57421875,81.0,78.12974565413575,10.0,0.0,1.2807486631016043
81,3147.469549,-2566.40625,38.57421875,82.0,78.25575181765697,10.0,0.0,1.2807486631016043
82,3147.61372,-2566.40625,36.1328125,81.0,78.37574259529957,10.0,0.0,1.2773333333333334
83,3147.758174,-2566.40625,38.57421875,84.0,78.53151966998918,10.0,0.0,1.2807486631016043
84,3147.905813,-2566.40625,36.1328125,81.0,78.69662827333183,10.0,0.0,1.2807486631016043
85,3148.064421,-2566.40625,36.1328125,80.0,78.81123000783496,10.0,0.0,1.2807486631016043
