,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
29,3059.382951,0.0,0.0,0.0,-0.6496799755205775,-2.395952055738391,0.4872395311465878,18.0,75.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
30,3059.563233,0.0,0.0,0.0,-0.5646091631773804,-2.4441380857731474,0.7177274386869383,18.0,73.0,76.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
31,3059.721736,0.0,0.0,0.0,-0.6511438648389434,-2.704785960193888,0.611104581077174,17.0,72.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
32,3059.882191,0.0,0.0,0.0,-0.5997974621469777,-3.103614826631045,0.6901201103487109,18.0,71.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,184.0,0.0
33,3060.040151,0.0,0.0,0.0,-0.6791921446914562,-2.6850777339936798,0.4953908246283687,17.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
34,3060.197703,0.0,0.0,0.0,-0.6224869901712506,-2.6430215374468844,0.42490653888097096,18.0,73.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
35,3060.373104,0.0,0.0,0.0,-0.5426300253426963,-2.556651420444126,0.40198716767113307,18.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
36,3060.547312,0.0,0.0,0.0,-0.7882819860603587,-2.296807723795496,0.38295146833359706,16.0,75.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,0.0
37,3060.708506,0.0,0.0,0.0,-0.7444889984022116,-2.207728036805676,0.3673743212100744,18.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
38,3060.871847,0.0,0.0,0.0,-0.48611228730593625,-2.169378517888248,0.27723055845858635,19.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
39,3061.030981,0.0,0.0,0.0,-0.5539941900703629,-2.7577214180454916,-0.12266136443804943,17.0,70.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
40,3061.188349,0.0,0.0,0.0,-0.676504989801114,-2.593665447199868,-0.12626421390335185,17.0,75.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
41,3061.360567,0.0,0.0,0.0,-0.7748726154751009,-2.911606864206078,-0.04473252027046204,17.0,71.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
42,3061.526672,0.0,0.0,0.0,-0.5445870089511584,-2.5306733723402743,-0.13486214933908958,19.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
