,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
46,2854.350461,0.0,0.0,0.0,0.2090759302984746,-1.8365225872652786,0.29553568055559065,19.0,75.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,169.0,0.0
47,2854.518554,0.0,0.0,0.0,0.010683542881579466,-1.8338027804666126,0.5458451408715304,17.0,74.0,76.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
48,2854.680415,0.0,0.0,0.0,-0.21775378962113878,-2.6406521370723794,0.47187617641238244,17.0,69.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
49,2854.853131,0.0,0.0,0.0,-0.24718015862169596,-3.151974353601304,0.3445257832433368,18.0,71.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
50,2855.026902,0.0,0.0,0.0,-0.3926332455817847,-3.1876545504584612,0.16470684839056826,17.0,73.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,182.0,0.0
51,2855.189067,0.0,0.0,0.0,-0.3897042727984652,-2.9958767412917666,0.0021643822529240353,18.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,169.0,0.0
52,2855.348771,0.0,0.0,0.0,-0.04350037905098647,-3.1182648700221165,-0.05210300133148582,20.0,72.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
53,2855.506264,0.0,0.0,0.0,-0.1612235668467581,-2.664959883481245,-0.31201839452491686,17.0,76.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
54,2855.664671,0.0,0.0,0.0,-0.047997679049406106,-2.627449598784793,-0.34088854174492145,19.0,73.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
55,2855.84951,0.0,0.0,0.0,-0.042794507217742694,-2.854077025999615,-0.4685612114847446,18.0,72.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
56,2856.009507,0.0,0.0,0.0,0.08222530807137529,-2.294964920887466,-0.6063394574287502,19.0,77.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
57,2856.167074,0.0,0.0,0.0,0.3724763905287847,-2.293465213773146,-0.6403043257920844,20.0,73.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
58,2856.324103,0.0,0.0,0.0,0.1760335019544672,-2.5833754585561195,-0.8061597974967016,17.0,72.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
59,2856.481913,0.0,0.0,0.0,-0.08410428984657203,-2.0751331622854536,-0.8194891491626537,17.0,77.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
60,2856.6522,0.0,0.0,0.0,0.1713419271159462,-2.1148630011418987,-0.6414615150518843,20.0,73.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
61,2856.814156,0.0,0.0,0.0,-0.29607483726997375,-2.128263548862577,-0.6190782776390877,15.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
