,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,J
16,2792.907083,0.0,0.0,0.0,-0.5885368058565921,-0.8098575871214884,-1.0447034971445193,18.0,80.0,70.0,61.0,62.0,61.0,9.0,9.0,9.0,0.0
17,2793.053372,0.0,0.0,0.0,-0.3613361816123093,-0.6944836879571863,-1.059303365790638,19.0,77.0,71.0,62.0,62.0,61.0,9.0,9.0,9.0,0.0
18,2793.199032,0.0,0.0,0.0,-0.4528657877667226,-0.8551685317480868,-0.910546168231499,17.0,75.0,74.0,62.0,62.0,61.0,9.0,9.0,9.0,0.0
19,2793.345194,0.0,0.0,0.0,-0.12928233076961293,-0.7375916817262529,-0.7577798775293014,20.0,78.0,74.0,62.0,63.0,62.0,9.0,9.0,9.0,0.0
20,2793.49395,0.0,0.0,0.0,0.23455252877275923,-0.6753582882073736,-0.6839127744201692,20.0,77.0,73.0,62.0,63.0,62.0,9.0,9.0,9.0,0.0
21,2793.656269,0.0,0.0,0.0,0.5284897404849072,-0.2620620396998614,-0.634628482029084,20.0,81.0,73.0,63.0,63.0,62.0,9.0,9.0,9.0,0.0
22,2793.806535,0.0,0.0,0.0,0.7670002712156108,-0.035774631055591755,-0.4455748327248421,20.0,79.0,76.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
23,2793.952982,0.0,0.0,0.0,0.6507873788708056,0.10536331692885614,-0.45842597668570306,18.0,79.0,72.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
24,2794.098736,0.0,0.0,0.0,0.7998307586028903,0.1244498707634687,-0.5120527552359273,20.0,78.0,72.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
25,2794.244604,0.0,0.0,0.0,0.6786694299426723,0.4077771339998386,-0.6541280427101857,18.0,81.0,70.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
26,2794.391823,0.0,0.0,0.0,0.5126318519675475,0.3157856551926259,-0.5923156070170399,18.0,77.0,74.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
27,2794.562389,0.0,0.0,0.0,0.06874490663757937,0.3496520633727278,-0.5487329210589449,16.0,79.0,73.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
28,2794.717175,0.0,0.0,0.0,0.10679955489745607,0.4197734820358532,-0.5743014246710119,19.0,79.0,72.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
29,2794.869908,0.0,0.0,0.0,0.3937519310506725,0.668432702094961,-0.6552481072793763,20.0,81.0,71.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
30,2795.01669,0.0,0.0,0.0,0.6584993429461536,0.5271462540140823,-0.5826101994574402,20.0,77.0,74.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
31,2795.162524,0.0,0.0,0.0,0.7176811320356999,0.32909653896688074,-0.49143470219352814,19.0,77.0,74.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
32,2795.308559,0.0,0.0,0.0,0.7324369190459517,0.073497011875447,-0.36832149788182544,19.0,76.0,75.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
33,2795.480418,0.0,0.0,0.0,0.7450416196309173,0.037653813302795935,-0.4065495868339939,19.0,78.0,72.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
34,2795.634977,0.0,0.0,0.0,0.44534628650021046,-0.04596040377981492,-0.3705304721691389,17.0,77.0,74.0,63.0,63.0,63.0,9.0,9.0,9.0,0.0
35,2795.781094,0.0,0.0,0.0,2.9254689046794797,-0.13521968978102894,-0.41862030146356144,35.0,77.0,72.0,64.0,63.0,63.0,9.0,9.0,9.0,0.0
36,2795.926985,0.0,0.0,0.0,2.7503978627875685,0.08084780974635741,-0.6280999440840516,17.0,80.0,69.0,64.0,63.0,63.0,9.0,9.0,9.0,0.0
37,2796.073244,0.0,0.0,0.0,2.308375245731305,0.030033484681040612,-0.581892370612227,19.0,77.0,74.0,64.0,63.0,63.0,9.0,9.0,9.0,0.0
38,2796.219159,0.0,0.0,0.0,1.7152074693078876,0.21402845581667895,-0.7384728826003539,17.0,80.0,69.0,64.0,63.0,63.0,9.0,9.0,9.0,0.0
39,2796.38574,0.0,0.0,0.0,1.1673092108558865,0.13806227182959407,-0.7710174124258948,17.0,77.0,72.0,64.0,64.0,63.0,9.0,9.0,9.0,0.0
40,2796.536972,0.0,0.0,0.0,0.8779969901894442,-0.1787132876319526,-0.715079292204464,18.0,75.0,73.0,64.0,64.0,63.0,9.0,9.0,9.0,0.0
41,2796.683772,0.0,0.0,0.0,0.8314680428708559,-0.4763811378139273,-0.659411344561295,19.0,75.0,73.0,64.0,64.0,63.0,9.0,9.0,9.0,0.0
42,2796.830706,0.0,0.0,0.0,0.9813221040627051,-0.2367379309422124,-0.7136916055375333,20.0,80.0,71.0,64.0,64.0,63.0,9.0,9.0,9.0,0.0
43,2796.977147,0.0,0.0,0.0,0.6706258330526746,0.15729973014507026,-0.7791004293250354,17.0,81.0,71.0,64.0,64.0,63.0,9.0,9.0,9.0,0.0
44,2797.123338,0.0,0.0,0.0,0.7827267593348561,-0.2726968125277818,-0.8318460728557513,20.0,73.0,71.0,64.0,64.0,63.0,9.0,9.0,9.0,0.0
45,2797.283509,0.0,0.0,0.0,0.6653698556396459,-0.3072022726600201,-0.6266275653050299,18.0,78.0,76.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
46,2797.433896,0.0,0.0,0.0,0.6569219051680721,-0.325168644422412,-0.7538902018098907,19.0,77.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
47,2797.579956,0.0,0.0,0.0,0.5292505526533016,-0.7462803167489676,-0.9823998388624251,18.0,73.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
48,2797.72603,0.0,0.0,0.0,0.7018743449588487,-0.6903467091166404,-1.0782575363757543,20.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
49,2797.877397,0.0,0.0,0.0,0.5991480006223564,-0.6362371168667837,-1.1344269449360855,18.0,77.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
50,2798.023494,0.0,0.0,0.0,0.7580367353767303,-0.5184921096154982,-1.2300546042559701,20.0,78.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
51,2798.181909,0.0,0.0,0.0,0.7996997987034677,-0.5943321066518767,-1.268844197722765,19.0,76.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
52,2798.3323,0.0,0.0,0.0,0.6442385534193344,-0.7935977054577807,-1.3391063744929355,18.0,75.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
53,2798.4781,0.0,0.0,0.0,0.7950907191246475,-0.49489542325806424,-1.357401473288478,20.0,80.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
54,2798.62389,0.0,0.0,0.0,0.6749049907713878,-0.6291009261004632,-1.609466126698044,18.0,75.0,65.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
55,2798.769672,0.0,0.0,0.0,0.5095601413409621,-0.8431458267994163,-1.5700349721014346,18.0,75.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
56,2798.915498,0.0,0.0,0.0,0.5312783583348977,-0.7271026399142979,-1.4731624497090343,19.0,78.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
57,2799.079836,0.0,0.0,0.0,0.5823993530817506,-0.8589416843657758,-1.5442992561064877,19.0,75.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
58,2799.234682,0.0,0.0,0.0,0.6232934486015931,-0.8369112992607328,-1.5350173890710177,19.0,77.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
59,2799.395401,0.0,0.0,0.0,0.6564332509862498,-1.1611929794119777,-1.4063609205940568,19.0,73.0,72.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
60,2799.54393,0.0,0.0,0.0,0.5283597404731775,-1.2194263897160502,-1.3800576529824322,18.0,76.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
61,2799.689773,0.0,0.0,0.0,0.3910322601285183,-1.0112464245466355,-1.380444249245784,18.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
62,2799.835378,0.0,0.0,0.0,0.4350853166951363,-0.8978621809547995,-1.5292230486780911,19.0,77.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
63,2800.005465,0.0,0.0,0.0,0.3492294639596909,-0.8273284098616038,-1.4835652901235792,18.0,77.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
64,2800.160075,0.0,0.0,0.0,0.40058899226175937,-0.8658338257524671,-1.4529032755639766,19.0,76.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
65,2800.30594,0.0,0.0,0.0,0.011089834638088103,-0.821576759619119,-1.4393391320789126,16.0,77.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
66,2800.452081,0.0,0.0,0.0,-0.0956685756038742,-0.6685160726170225,-1.3786433247957803,18.0,78.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
67,2800.597669,0.0,0.0,0.0,-0.11411361115665075,-1.0043893039635592,-1.368242638528327,18.0,73.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
68,2800.743187,0.0,0.0,0.0,-0.13004491892582637,-0.900328090866708,-1.3706430647827803,18.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
69,2800.917273,0.0,0.0,0.0,-0.14319722292565062,-0.8068861746182097,-1.422028449179975,18.0,77.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
70,2801.071979,0.0,0.0,0.0,-0.1538519648522727,-0.9454336611324705,-1.4247890422953926,18.0,75.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
71,2801.21739,0.0,0.0,0.0,0.14750862086891514,-1.0030778255151567,-1.5153981333567936,20.0,76.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
72,2801.369432,0.0,0.0,0.0,-0.006135290688761064,-0.9323174765330089,-1.4616657842328962,17.0,77.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
73,2801.51645,0.0,0.0,0.0,0.07800774533209376,-0.6622704146723581,-1.5841191572274875,19.0,79.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
74,2801.663603,0.0,0.0,0.0,-0.09543946173940698,-0.4981690996531012,-1.6275167775321508,17.0,78.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
75,2801.835201,0.0,0.0,0.0,2.4863246871309985,-0.6746018594262235,-1.5415795854747423,35.0,75.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
76,2801.995388,0.0,0.0,0.0,2.3936141291060617,-1.0717684243900707,-1.6987472862365167,17.0,73.0,66.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
77,2802.141135,0.0,0.0,0.0,1.8635210615994846,-0.95396432783315,-1.8305357633376071,18.0,78.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
78,2802.287205,0.0,0.0,0.0,1.6305505325146146,-1.0425080515256793,-1.8268160892306926,19.0,75.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
79,2802.433298,0.0,0.0,0.0,1.6307317074563765,-0.9859326713851932,-1.5545311501609378,20.0,77.0,74.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
80,2802.579287,0.0,0.0,0.0,1.5081985832883222,-0.9939556878114613,-1.578135823741159,19.0,76.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
81,2802.754586,0.0,0.0,0.0,1.3747146298150095,-0.7333435503789967,-1.414215775386697,19.0,79.0,73.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
82,2802.911255,0.0,0.0,0.0,1.2668083230857117,-0.7477962503572821,-1.4251724225431737,19.0,76.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
83,2803.057462,0.0,0.0,0.0,1.179243123949664,-0.6302866741266855,-1.6758736313980536,19.0,78.0,65.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
84,2803.203385,0.0,0.0,0.0,1.1080917261102559,-0.4925921570755052,-1.7727164389052452,19.0,78.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
85,2803.350774,0.0,0.0,0.0,1.2052995025469175,-0.2851952637397961,-1.620120434644405,20.0,79.0,72.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
86,2803.503331,0.0,0.0,0.0,1.0075323759754187,-0.28841711823638994,-1.6028562757134435,18.0,77.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
87,2803.665851,0.0,0.0,0.0,0.779699645265985,-0.524872122472881,-1.6216544869173914,18.0,75.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
88,2803.815939,0.0,0.0,0.0,0.9057592835908781,-0.6614290199116373,-1.636436847642972,20.0,76.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
89,2803.962744,0.0,0.0,0.0,3.400051797179987,-0.8469722924635161,-1.6979518027711904,35.0,75.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
90,2804.1086,0.0,0.0,0.0,3.2892015370870413,-1.018628931752629,-1.8081929334853433,18.0,75.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
91,2804.254802,0.0,0.0,0.0,2.9341183458916507,-0.9655605585843228,-1.660191342715475,20.0,77.0,72.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
92,2804.401173,0.0,0.0,0.0,2.7212971492654066,-0.8811181904214167,-1.784103620962278,20.0,77.0,66.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
93,2804.573805,0.0,0.0,0.0,2.2388027742989958,-0.8132798969428596,-1.7512047124457606,18.0,77.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
94,2804.728286,0.0,0.0,0.0,1.779855357238382,-0.9504841459061919,-1.5320427435402237,18.0,75.0,73.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
95,2804.879372,0.0,0.0,0.0,1.408270843961176,-0.8148818158709275,-1.4218476589093965,18.0,78.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
96,2805.025439,0.0,0.0,0.0,1.2615749141343957,-0.6420659985278125,-1.6519621295588516,19.0,78.0,65.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
97,2805.171289,0.0,0.0,0.0,1.1756549568574388,-0.5026969387467148,-1.7536681976178627,19.0,78.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
98,2805.31867,0.0,0.0,0.0,1.1052496475980145,-0.6779657325036932,-1.753509443650128,19.0,75.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
99,2805.481225,0.0,0.0,0.0,0.8929595842490268,-0.786122678889102,-1.693558130455731,18.0,76.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
100,2805.6315,0.0,0.0,0.0,0.8422393073407259,-0.8522268712878418,-1.6841076514824365,19.0,76.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,0.0
101,2805.789642,0.0,0.0,0.0,0.5249031349052546,-0.7139372409043276,-1.6376834603776662,17.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,137.77466918371883
102,2805.947593,0.0,0.0,0.0,0.355027443437105,-0.8487184030530908,-1.589148545185476,18.0,75.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,134.77375641142004
103,2806.102812,0.0,0.0,0.0,2.886577465271205,-0.8286466279786171,-1.6490885572055414,35.0,77.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,134.130501660722
104,2806.268854,0.0,0.0,0.0,3.0283839337433025,-0.6739425068027267,-1.719114544520112,19.0,78.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,165.9509323243667
105,2806.432397,0.0,0.0,0.0,2.4456494645848923,-0.4321019951670513,-1.7260067523340332,18.0,79.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,169.910223841369
106,2806.587638,0.0,0.0,0.0,1.7922479864541354,-0.5038236822654762,-1.8201083560715507,17.0,76.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,158.18684063078615
107,2806.742872,0.0,0.0,0.0,1.540352019034596,-0.3360848589437486,-1.967661058353133,19.0,79.0,66.0,64.0,64.0,64.0,9.0,9.0,9.0,148.9687694979517
108,2806.898892,0.0,0.0,0.0,1.4027351128627816,-0.3290408454416123,-1.8498040568463967,19.0,77.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,148.57096605610712
109,2807.065013,0.0,0.0,0.0,1.4448200123649424,-0.8460801738555781,-1.7501593350974147,20.0,72.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,144.85517124772116
110,2807.235229,0.0,0.0,0.0,1.5121088223389871,-0.7920831581596777,-1.680812215334313,20.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,144.05300953101568
111,2807.396315,0.0,0.0,0.0,1.4111850473461227,-0.6223981839910842,-1.8724344278995662,19.0,78.0,65.0,64.0,64.0,64.0,9.0,9.0,9.0,143.6118978663238
112,2807.551588,0.0,0.0,0.0,0.8308005556277425,-0.390457897447972,-1.8332920686204126,16.0,79.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,145.02820418740484
113,2807.706944,0.0,0.0,0.0,0.8801175366049558,-0.3739632682873064,-1.7968814174408956,20.0,77.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,139.12014443586673
114,2807.879791,0.0,0.0,0.0,0.9002009869766385,-0.498260552292662,-1.9771996522523296,19.0,76.0,65.0,64.0,64.0,64.0,9.0,9.0,9.0,138.9206799150163
115,2808.044319,0.0,0.0,0.0,0.881046845975042,-0.4269644626058935,-1.9182349993657273,19.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,141.94707061230577
116,2808.199441,0.0,0.0,0.0,0.7107077074630186,-0.8078154060043565,-1.9650650222713786,18.0,73.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,140.85669359991505
117,2808.358483,0.0,0.0,0.0,0.6941955351670397,-0.7405744063136979,-2.0855313204128656,19.0,78.0,66.0,64.0,64.0,64.0,9.0,9.0,9.0,140.89091350873997
118,2808.517378,0.0,0.0,0.0,0.5596422415067219,-0.7732187992995967,-1.9456007058392062,18.0,76.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,142.60636839726098
119,2808.684122,0.0,0.0,0.0,0.5715393981366392,-0.8426104624128592,-1.778375153006664,19.0,76.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,139.62436469167005
120,2808.850016,0.0,0.0,0.0,0.6149947910796523,-0.7063233967889992,-1.6930848734935717,19.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,137.45651193735912
121,2809.010732,0.0,0.0,0.0,0.6497891663427526,-0.3619760126464091,-1.6345839777200855,19.0,80.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,135.93772961579606
122,2809.166236,0.0,0.0,0.0,0.6779569572152684,-0.04173641352033197,-1.7356513748047928,19.0,80.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,134.92835981820332
123,2809.321539,0.0,0.0,0.0,0.7008546668698687,0.025355306920061604,-1.700872925013896,19.0,78.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,137.7188217727873
124,2809.487863,0.0,0.0,0.0,0.5644461507191383,-0.2498136597465903,-1.5408851386723246,18.0,75.0,72.0,64.0,64.0,64.0,9.0,9.0,9.0,137.70094319631352
125,2809.652211,0.0,0.0,0.0,0.42034848435692806,-0.4383865831765057,-1.6381294340776413,18.0,76.0,67.0,64.0,64.0,64.0,9.0,9.0,9.0,133.32058471326442
126,2809.807749,0.0,0.0,0.0,0.3038922023039343,-0.6658203517219539,-1.622052532561079,18.0,75.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,133.81686464686553
127,2809.964509,0.0,0.0,0.0,-0.10064986693283418,-0.6792439241137598,-1.675316832036979,16.0,77.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,133.57207517098402
128,2810.120761,0.0,0.0,0.0,2.449305701613216,-0.6485802629001749,-1.7403283390741993,35.0,77.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,133.68887464027077
129,2810.286454,0.0,0.0,0.0,2.519256415991712,-0.3360424371203985,-1.6440485615517402,18.0,80.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,158.3245231441387
130,2810.451262,0.0,0.0,0.0,2.1539513645638304,-0.6930914413287521,-1.5834166882873344,19.0,73.0,70.0,64.0,64.0,64.0,9.0,9.0,9.0,158.48604742938272
131,2810.606752,0.15708419435684462,0.0,0.0,1.7441451039511402,-0.7442821258620214,-1.4957993842274528,18.0,77.0,71.0,64.0,64.0,64.0,9.0,9.0,9.0,150.87743178733186
132,2810.762026,0.6184665997806821,0.0,0.0,1.3790248396323999,-1.1813843524792542,-1.513062045908073,18.0,72.0,69.0,64.0,64.0,64.0,9.0,9.0,9.0,141.47297133975437
133,2810.917539,1.3551568628929422,0.0,0.0,1.0826797272796926,-1.3524497093336945,-1.5981432350454636,18.0,75.0,68.0,64.0,64.0,64.0,9.0,9.0,9.0,136.84927315674855
134,2811.077454,2.3208660251050173,0.0,0.0,1.1520669465053888,-1.2356945743289103,-1.7767618449967724,20.0,77.0,66.0,64.0,64.0,64.0,9.0,9.0,9.0,138.5652013215878
135,2811.241508,3.4549150281252627,0.0,0.0,1.119973929084075,-0.9081940811841078,-1.7445046812081957,19.0,79.0,70.0,64.0,64.0,64.0,24.0,9.0,9.0,497.99547527217646
136,2811.396951,4.6860474023534335,0.15708419435684404,0.0,1.0594079627778785,-0.7940333110511797,-1.8241020824436465,19.0,77.0,67.0,64.0,64.0,64.0,24.0,9.0,9.0,395.452250992505
137,2811.552681,5.936906572928624,0.6184665997806821,0.0,0.8556340855601614,-0.5511761646060416,-1.8222365910545752,18.0,79.0,69.0,64.0,64.0,64.0,24.0,9.0,9.0,425.62490533216567
138,2811.708053,7.128896457825364,1.3551568628929422,0.0,0.8119299475314565,-0.5041620213913585,-1.6997487133168672,19.0,77.0,71.0,64.0,64.0,64.0,32.0,9.0,9.0,716.7670260807049
139,2811.870108,8.187119948743451,2.3208660251050164,0.0,0.9653069634690428,-0.31565796741286567,-1.6784368259763824,20.0,79.0,69.0,64.0,64.0,64.0,32.0,9.0,9.0,750.5083821242301
140,2812.046141,9.045084971874736,3.4549150281252627,0.0,0.8126494650101352,-0.505043702308321,-1.5836738443185006,18.0,75.0,71.0,64.0,64.0,64.0,40.0,26.0,9.0,1512.6931547897348
141,2812.211237,9.648882429441255,4.6860474023534335,0.15708419435684404,0.776374840585262,-0.7420655754007432,-1.4354424631951952,19.0,75.0,72.0,64.0,64.0,64.0,40.0,26.0,9.0,1436.5211095387044
142,2812.372636,9.960573506572391,5.9369065729286215,0.6184665997806815,3.4164887620030053,-0.5488134958577899,-1.4039036751583127,36.0,79.0,70.0,64.0,64.0,64.0,40.0,26.0,9.0,1568.1975826673633
143,2812.528498,9.960573506572391,7.128896457825364,1.3551568628929422,3.336470625898602,-0.5973712155344097,-1.3502361912876952,18.0,76.0,71.0,65.0,64.0,64.0,40.0,34.0,9.0,1768.140802635928
144,2812.684514,9.648882429441255,8.187119948743451,2.3208660251050173,2.816985050894569,-0.31583862714939315,-1.2460136341070622,19.0,80.0,72.0,65.0,64.0,64.0,40.0,34.0,9.0,1874.8286502661458
145,2812.853183,9.045084971874736,9.045084971874736,3.454915028125262,5.072909291090994,-0.09977095149084603,-1.0516252812343603,36.0,79.0,74.0,66.0,64.0,64.0,40.0,42.0,9.0,2275.2864066535512
146,2813.020696,8.187119948743447,9.648882429441255,4.6860474023534335,7.782528419104863,0.5343390715181613,-0.6742248153152333,38.0,84.0,78.0,67.0,64.0,64.0,40.0,42.0,9.0,2265.5596066257976
147,2813.176108,7.128896457825362,9.960573506572391,5.936906572928624,10.039690908991865,1.345005194694524,0.31939880457270187,38.0,86.0,91.0,68.0,64.0,64.0,40.0,42.0,26.0,2766.0233813888563
148,2813.339584,5.9369065729286215,9.960573506572391,7.128896457825363,9.08060344088807,2.23526686602304,1.06581733281243,20.0,88.0,87.0,68.0,64.0,64.0,32.0,42.0,32.0,2604.9511446205715
149,2813.499248,4.686047402353436,9.648882429441255,8.187119948743451,10.182600902172279,3.0948546089724527,1.7261807669458404,36.0,89.0,89.0,69.0,65.0,64.0,32.0,42.0,34.0,2575.866158049314
150,2813.674812,3.454915028125264,9.045084971874736,9.045084971874736,12.086310043574446,4.005204822611332,2.3836013101472187,39.0,91.0,91.0,69.0,66.0,65.0,24.000000000002704,42.000000000003716,42.00000000000535,2711.92642828416
