,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,J
144,993.785263,9.648882429441255,8.187119948743451,2.3208660251050173,0.11407647268795884,0.5371905113525499,-0.9571552758767576,20.0,80.0,75.0,64.0,64.0,63.0,40.0,34.0,9.0,1984.1443272295237
145,993.940742,9.045084971874736,9.045084971874736,3.454915028125262,0.23188382149976938,0.39888708170080944,-0.6862244907298556,20.0,77.0,76.0,64.0,64.0,63.0,40.0,42.0,9.0,2339.770758975633
146,994.102775,8.187119948743447,9.648882429441255,4.6860474023534335,2.1532737715433776,0.5134191267837886,-0.4063125364026199,39.0,80.0,77.0,65.0,64.0,63.0,40.0,42.0,9.0,2407.8810348384222
147,994.266984,7.128896457825362,9.960573506572391,5.936906572928624,4.10617842963845,1.9190175892911254,0.47633368901725115,39.0,93.0,90.0,66.0,65.0,63.0,40.0,42.0,26.0,2871.465787618279
148,994.430944,5.9369065729286215,9.960573506572391,7.128896457825363,6.069977227123523,3.0398448824488886,1.2820180413183424,43.0,90.0,89.0,66.0,66.0,63.0,32.0,42.0,32.0,2529.874491522185
149,994.586981,4.686047402353436,9.648882429441255,8.187119948743451,7.554677175175485,4.075628216409969,2.171363258314427,41.0,92.0,94.0,67.0,67.0,64.0,32.0,42.0,34.0,2441.3596405838202
150,994.751195,3.454915028125264,9.045084971874736,9.045084971874736,6.699994171578789,5.247149360302087,2.748542614433518,20.0,95.0,90.0,68.0,68.0,64.0,24.000000000017657,42.00000000002537,42.00000000003612,2524.3282660425552
151,994.915416,2.32086602510502,8.187119948743451,9.648882429441255,7.6871991838524885,6.068081204103564,3.1739482023277654,42.0,93.0,90.0,68.0,69.0,64.0,24.000000000017657,42.00000000002537,42.00000000003612,2358.3292138769825
152,995.079826,1.3551568628929438,7.1288964578253635,9.960573506572391,6.836860788375866,6.788567357108148,3.222558585620691,20.0,94.0,84.0,69.0,69.0,65.0,24.000000000017657,42.00000000002537,42.00000000003612,2363.161984297376
153,995.260714,0.6184665997806821,5.9369065729286215,9.960573506572391,7.895333293547299,7.875659940031877,3.3470883466962187,43.0,99.0,87.0,70.0,70.0,65.0,10.966064177073212,34.0,42.0,1920.108039720667
154,995.425369,0.15708419435684515,4.686047402353436,9.648882429441258,9.42897945732351,8.381195559729193,4.225395768756443,45.0,94.0,102.0,70.0,70.0,65.0,9.0,34.0,42.0,1872.8581133920418
155,995.589252,0.0,3.454915028125264,9.045084971874736,10.228325644069763,8.686763322177965,4.7510309979560175,40.0,94.0,95.0,70.0,70.0,66.0,9.00000000000035,26.0,42.00000000000011,1758.520824178133
156,995.755755,0.0,2.3208660251050164,8.187119948743447,8.850267176825483,8.648316079361432,5.398099066863661,20.0,91.0,101.0,71.0,70.0,67.0,9.00000000000035,26.0,42.00000000000011,1840.4848889090285
157,995.919594,0.0,1.355156862892941,7.128896457825362,7.320047678473664,8.4593757284356,6.286257299563267,20.0,90.0,107.0,71.0,70.0,67.0,9.00000000000035,26.0,42.00000000000011,1802.265084210445
158,996.092393,0.0,0.6184665997806799,5.9369065729286215,6.084704342292637,8.190226942747277,6.822758228632014,20.0,89.0,102.0,71.0,70.0,68.0,9.0,9.784283045852687,34.0,1249.9785858486948
159,996.256488,0.0,0.15708419435684515,4.686047402353436,5.082127700940637,7.951475707076261,7.1047876513017085,20.0,89.0,100.0,71.0,70.0,68.0,9.0,9.0,32.0,1011.9089283512044
160,996.420819,0.0,0.0,3.454915028125264,3.979165231693187,7.181285868024066,7.115031202690225,17.0,83.0,96.0,71.0,70.0,68.0,9.00000000000083,9.000000000001076,26.00000000000148,883.3004395853945
161,996.598999,0.0,0.0,2.32086602510502,3.0212412671016704,5.951304244426469,7.428521087404852,17.0,78.0,103.0,71.0,70.0,69.0,9.000000000000925,9.000000000001245,14.085966913458934,660.2192451884948
162,996.787407,0.0,0.0,1.3551568628929438,1.7636346127967313,4.274525997466207,7.361729773400271,12.0,72.0,95.0,71.0,71.0,70.0,9.0,9.0,9.0,462.22612105402413
163,996.949584,0.0,0.0,0.6184665997806821,0.8311665020805652,2.3101922469914626,7.022599328841397,14.0,67.0,91.0,69.0,71.0,70.0,9.0,9.0,9.0,356.73529460002203
164,997.106226,0.0,0.0,0.15708419435684404,0.2128710012627768,0.3253708792841423,6.854651523536362,15.0,64.0,94.0,69.0,71.0,71.0,9.0,9.0,9.0,301.58168041265327
165,997.261869,0.0,0.0,0.0,-0.4614920828769331,-1.6351378674102035,6.552774564584992,13.0,61.0,90.0,69.0,71.0,71.0,9.0,9.0,9.0,316.54275582892643
166,997.417346,0.0,0.0,0.0,-0.8589163908395587,-3.1922863411578843,6.165215887216887,15.0,62.0,88.0,68.0,71.0,71.0,9.0,9.0,9.0,378.8788142648062
167,997.584209,0.0,0.0,0.0,-1.1397905698918773,-4.819836935470509,5.631337575652387,15.0,58.0,84.0,68.0,70.0,71.0,9.0,9.0,9.0,458.40707323979166
168,997.749404,0.0,0.0,0.0,-1.2725050733831584,-5.840395804223773,4.857913930218224,16.0,62.0,78.0,68.0,69.0,71.0,9.0,9.0,9.0,572.3139881180568
169,997.905001,0.0,0.0,0.0,-1.2637025789743603,-6.6816250820066525,4.265712495542102,17.0,61.0,80.0,68.0,69.0,71.0,9.0,9.0,9.0,628.132403339804
170,998.060455,0.0,0.0,0.0,-1.4284871858071893,-7.579162089087445,3.65837180316902,15.0,59.0,77.0,68.0,68.0,70.0,9.0,9.0,9.0,685.069313965902
171,998.216031,0.0,0.0,0.0,-1.3157373788105775,-8.445551670115151,3.3807969529502273,18.0,58.0,82.0,68.0,68.0,70.0,9.0,9.0,9.0,758.6473669894848
172,998.387951,0.0,0.0,0.0,-1.353740756797591,-8.880872721088819,2.7626254779017376,16.0,61.0,73.0,68.0,68.0,70.0,9.0,9.0,9.0,858.3612888082034
173,998.552023,0.0,0.0,0.0,-1.3307938149477336,-9.364361616626693,2.4613188411730924,17.0,59.0,79.0,68.0,68.0,70.0,9.0,9.0,9.0,872.7789604714083
174,998.707551,0.0,0.0,0.0,-1.2909390608522018,-9.607292112034223,2.3316430020713463,17.0,61.0,80.0,68.0,68.0,69.0,9.0,9.0,9.0,921.4690187144099
175,998.873316,0.0,0.0,0.0,-1.0665955739687574,-9.76278870071225,2.087236533926162,19.0,61.0,77.0,68.0,68.0,69.0,9.0,9.227115877856649,9.0,947.9566828889946
176,999.02919,0.0,0.0,0.0,-0.8431439500800821,-9.697523464663867,1.9059403420069616,19.0,63.0,78.0,68.0,68.0,69.0,9.0,9.227115877856649,9.0,948.6005677914678
177,999.196402,0.0,0.0,0.0,-0.7584631658133341,-9.315040132819298,1.968303822433886,18.0,66.0,82.0,68.0,68.0,69.0,9.0,9.227115877856649,9.0,920.5518329208566
178,999.377083,0.0,0.0,0.0,-0.8065145779597205,-9.039252835850657,2.0118527285070735,17.0,65.0,81.0,68.0,68.0,69.0,9.0,9.227115877856649,9.0,866.3009041747916
179,999.540163,0.0,0.0,0.0,-0.7696864144286768,-8.548758169320163,1.9861613754842393,18.0,68.0,80.0,68.0,68.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,829.5035231235362
180,999.697372,0.0,0.0,0.0,-0.8148118887381508,-7.895935406476724,1.8059229200235682,17.0,70.0,77.0,68.0,68.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,757.615213766617
181,999.855998,0.0,0.0,0.0,-0.6802264171307275,-7.229268578895439,1.6277875595842897,19.0,71.0,77.0,68.0,68.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,659.9125978835262
182,1000.027396,0.0,0.0,0.0,-0.721517382447924,-6.475749968044145,1.4340735303176553,17.0,73.0,76.0,68.0,68.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,567.6180477492742
183,1000.203619,0.0,0.0,0.0,-0.7009158650523148,-5.7266809880288845,1.1173205983345675,18.0,74.0,73.0,68.0,67.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,476.60920291259833
184,1000.373162,0.0,0.0,0.0,-0.5668002352110664,-5.098301920928311,0.9274319957254011,19.0,74.0,75.0,68.0,67.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,391.5969840222525
185,1000.528949,0.0,0.0,0.0,-0.6296780785912981,-4.3960761487650375,0.5966672919356051,17.0,76.0,71.0,68.0,67.0,69.0,9.000000000000117,9.000000000000002,9.000000000000185,331.4969681476759
186,1000.68477,0.0,0.0,0.0,-0.7224742971688913,-3.7843637081556314,0.6322670099744117,17.0,76.0,78.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,272.23462358264146
187,1000.840055,0.0,0.0,0.0,-0.7971507528148782,-3.480372658479794,0.5876387938864491,17.0,74.0,75.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,236.51489074101812
188,1001.011795,0.0,0.0,0.0,-0.761599187972013,-3.2747872949592187,0.4685883455414386,18.0,74.0,74.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,219.66060420076528
189,1001.175309,0.0,0.0,0.0,-0.7121005875430853,-3.010896962512576,0.3615993279280474,18.0,75.0,74.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,206.73610956473595
190,1001.330598,0.0,0.0,0.0,-0.5761577719650695,-2.6796723447303417,0.3245922296080379,19.0,76.0,75.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,192.31228595910892
191,1001.48713,0.0,0.0,0.0,-0.4451374502760106,-2.4864537772654005,0.3547926523474185,19.0,75.0,76.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,177.013627309987
192,1001.642458,0.0,0.0,0.0,-0.531277561457137,-2.446652481579186,0.4889855177910749,17.0,74.0,78.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,169.33672192014984
193,1001.809446,0.0,0.0,0.0,-0.546472342121056,-1.9540914044296251,0.3710663472017175,18.0,79.0,73.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,170.18787621765242
194,1001.973355,0.0,0.0,0.0,-0.4413153920856212,-1.7386503686268007,0.2712124009406214,19.0,76.0,74.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,152.68517569585393
195,1002.128752,0.0,0.0,0.0,-0.6238426694700006,-1.62736962888677,0.10245744583010019,16.0,76.0,72.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,145.2936851325327
196,1002.28461,0.0,0.0,0.0,-0.7383678437052108,-1.728317720494392,0.04321779094845146,17.0,74.0,74.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,142.21707185411975
197,1002.440111,0.0,0.0,0.0,-0.7135803874012927,-1.7552904733849264,-0.08247456973319922,18.0,75.0,72.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,144.93781798046095
198,1002.606835,0.0,0.0,0.0,-0.5769153870902151,-1.851949930453935,-0.20621401882199297,19.0,74.0,72.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,144.6258031952185
199,1002.770303,0.0,0.0,0.0,-0.7340275623706032,-1.9513790190968898,-0.1576040450968641,16.0,74.0,75.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,145.52640904731084
200,1002.925849,0.0,0.0,0.0,-0.7317731044453288,-1.8396351856021667,0.013105019998297163,18.0,76.0,77.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,149.33784113442718
201,1003.08125,0.0,0.0,0.0,-0.6875887548771842,-1.8997370131722247,-0.17472586818615143,18.0,74.0,70.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,147.49241822121027
202,1003.237584,0.0,0.0,0.0,-0.8444936921661896,-1.9905931883137709,-0.15432076039550813,16.0,74.0,75.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,147.57025648787848
203,1003.404356,0.0,0.0,0.0,-0.9172542201974054,-2.0637548076918213,-0.1823815752932707,17.0,74.0,73.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,151.21149585289956
204,1003.56847,0.0,0.0,0.0,-0.9549585109628649,-1.9308578509964645,-0.3760615057469159,17.0,76.0,70.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,153.64980606249742
205,1003.724722,0.0,0.0,0.0,-0.889756532591409,-1.8777491768634587,-0.366719775709512,18.0,75.0,74.0,68.0,67.0,68.0,9.000000000000117,9.000000000000002,9.000000000000185,149.34062531279213
206,1003.882412,0.0,0.0,0.0,-0.8162218394841929,-1.6637783597719313,-0.46467940277010733,18.0,77.0,71.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,147.5113276719633
207,1004.037824,0.0,0.0,0.0,-0.7568498170728764,-1.5445164088165606,-0.4777109368795118,18.0,76.0,73.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,141.6838762834472
208,1004.204404,0.0,0.0,0.0,-0.8047753401709961,-1.4689473694842192,-0.5657410018009705,17.0,76.0,71.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,138.786341979548
209,1004.374321,0.0,0.0,0.0,-0.6721238321028182,-1.5995051913768705,-0.7084478466939119,19.0,74.0,70.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,137.5581538693159
210,1004.530049,0.0,0.0,0.0,-0.6188208937204549,-1.4584504398576306,-0.6362989910121,18.0,77.0,74.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,139.27036533337233
211,1004.686062,0.15708419435684462,0.0,0.0,-0.7890643550648204,-1.3773192485746333,-0.5844315889542626,16.0,76.0,73.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,136.2805372141678
212,1004.841421,0.6184665997806821,0.0,0.0,-0.7761615568591731,-1.2369615455374952,-0.8017191864972029,18.0,77.0,68.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,137.02491805709658
213,1005.013747,1.3551568628929422,0.0,0.0,-0.7235888127083157,-1.2943108892664978,-0.8825990125491763,18.0,75.0,71.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,139.78693564534797
214,1005.178101,2.3208660251050173,0.0,0.0,-0.7776429493328685,-1.5746785926981253,-0.8161334787821399,17.0,73.0,73.0,68.0,67.0,67.0,9.000000000000117,9.000000000000002,9.000000000000185,152.03695986879217
215,1005.333835,3.4549150281252627,0.0,0.0,-0.6500990573094123,-1.5547071149037495,-0.8404973348639853,19.0,76.0,71.0,68.0,67.0,67.0,24.0,9.000000000000002,9.000000000000185,518.6151376052318
216,1005.492055,4.6860474023534335,0.15708419435684404,0.0,-0.697032662276293,-1.4757136832522824,-0.832477603854568,17.0,76.0,72.0,68.0,67.0,67.0,24.0,9.000000000000002,9.000000000000185,433.8317338181835
217,1005.648239,5.936906572928624,0.6184665997806821,0.0,-0.6810254503462905,-1.2203707293012804,-0.8645663912701593,18.0,78.0,71.0,68.0,67.0,67.0,24.0,9.000000000000002,9.000000000000185,484.89388814889816
218,1005.815154,7.128896457825364,1.3551568628929422,0.0,-0.7428529766433938,-1.0679424237565251,-0.8022117109302964,17.0,77.0,73.0,68.0,67.0,67.0,32.0,9.000000000000002,9.000000000000185,784.5685814760363
219,1005.979211,8.187119948743451,2.3208660251050164,0.0,-0.7178639762304417,-0.8693663137479097,-0.8293035408619245,18.0,78.0,71.0,68.0,67.0,67.0,32.0,9.000000000000002,9.000000000000185,844.9735552035451
220,1006.134764,9.045084971874736,3.4549150281252627,0.0,-0.5805171001902685,-0.494929730343709,-0.7737630602185619,19.0,80.0,73.0,68.0,67.0,67.0,40.0,26.0,9.000000000000185,1617.2481461063303
221,1006.29041,9.648882429441255,4.6860474023534335,0.15708419435684404,-0.5447240618529658,-0.14978069230116375,-0.7566158354703068,18.0,80.0,72.0,68.0,67.0,67.0,40.0,26.0,9.000000000000185,1526.9973339837427
222,1006.44608,9.960573506572391,5.9369065729286215,0.6184665997806815,-0.5367180180260469,-0.15851737023510193,-0.6544552261501533,18.0,77.0,74.0,68.0,67.0,67.0,40.0,26.0,9.000000000000185,1626.9410429953796
223,1006.613415,9.960573506572391,7.128896457825364,1.3551568628929422,-0.33766937620244386,-0.419824524722173,-0.5500302383490863,20.0,75.0,74.0,68.0,67.0,67.0,40.0,34.0,9.000000000000185,1977.8940809750216
224,1006.778619,9.648882429441255,8.187119948743451,2.3208660251050173,1.8835846149591675,-0.19170207328783606,-0.7135636595857751,41.0,80.0,69.0,68.0,67.0,67.0,40.0,34.0,9.000000000000185,2081.207068339164
225,1006.934329,9.045084971874736,9.045084971874736,3.454915028125262,2.006336114182804,-0.19061609749392794,-0.552504031119279,19.0,77.0,76.0,68.0,67.0,67.0,40.0,42.0,9.000000000000185,2309.947777472682
226,1007.090154,8.187119948743447,9.648882429441255,4.6860474023534335,1.7402040785220674,0.5154073034437214,-0.39573442100457257,20.0,85.0,75.0,69.0,67.0,67.0,40.0,42.0,9.000000000000185,2381.4734033021264
227,1007.252657,7.128896457825362,9.960573506572391,5.936906572928624,1.3596235925125233,1.447110970924756,0.11657166781517825,18.0,87.0,83.0,69.0,66.0,67.0,40.0,42.0,26.0,2887.969185131411
228,1007.432865,5.9369065729286215,9.960573506572391,7.128896457825363,1.202333928205485,2.4346851067825943,1.1139763390760118,20.0,89.0,93.0,69.0,67.0,67.0,32.0,42.0,32.0,2675.5141098511676
229,1007.597529,4.686047402353436,9.648882429441255,8.187119948743451,3.038440710250017,3.7575774083802793,2.227672293960463,40.0,94.0,97.0,69.0,68.0,67.0,32.0,42.0,34.0,2580.1255721155976
230,1007.761643,3.454915028125264,9.045084971874736,9.045084971874736,5.13434330378252,4.74245108931157,2.6272283484173657,42.0,92.0,86.0,70.0,69.0,67.0,24.0,42.0,42.0,2535.3475097732203
231,1007.917444,2.32086602510502,8.187119948743451,9.648882429441255,6.582332537961079,5.787625295031484,3.5281039023680707,39.0,95.0,100.0,70.0,69.0,67.0,24.0,42.0,42.0,2367.9938512809385
232,1008.073115,1.3551568628929438,7.1288964578253635,9.960573506572391,5.8689711099197766,6.987439847462607,3.915103203692829,20.0,98.0,90.0,70.0,70.0,67.0,24.0,42.0,42.0,2312.7920866903155
233,1008.26588,0.6184665997806821,5.9369065729286215,9.960573506572391,6.724593738285696,7.254227914581163,4.1205889575420045,39.0,90.0,90.0,70.0,70.0,67.0,11.197071005145856,34.0,42.0,1844.8725486025075
234,1008.440629,0.15708419435684515,4.686047402353436,9.648882429441258,8.011264386773354,7.496795726093001,4.88427535856124,41.0,92.0,102.0,71.0,71.0,67.0,9.0,34.0,42.0,1758.5030644813787
235,1008.60505,0.0,3.454915028125264,9.045084971874736,8.899413762348878,7.449686680854345,5.583214966076375,39.0,89.0,101.0,71.0,71.0,67.0,9.000000000001542,26.000000000003073,42.00000000000476,1602.0833440642625
236,1008.760946,0.0,2.3208660251050164,8.187119948743447,7.751756940258842,6.676461098421482,6.683629523662712,20.0,82.0,112.0,71.0,71.0,67.0,9.000000000001542,26.000000000003073,42.00000000000476,1630.6498743272402
237,1008.916923,0.0,1.355156862892941,7.128896457825362,8.254191753128861,6.577558311312362,7.347396219883362,39.0,89.0,105.0,71.0,71.0,68.0,9.000000000001542,26.000000000003073,42.00000000000476,1539.6202877283176
238,1009.101453,0.0,0.6184665997806799,5.9369065729286215,9.0616730821087,6.452251788831301,7.661216162200968,39.0,87.0,102.0,71.0,71.0,69.0,9.000000000000826,10.674110783632303,34.000000000001464,1112.1008955527316
239,1009.269698,0.0,0.15708419435684515,4.686047402353436,7.789370846003196,5.922467474822568,8.381294711390748,19.0,83.0,112.0,71.0,71.0,69.0,9.000000000004913,9.000000000005368,32.00000000001069,972.8096055774389
240,1009.43363,0.0,0.0,3.454915028125264,6.149721954042278,5.217659111274491,8.726375874105415,17.0,81.0,105.0,71.0,71.0,69.0,9.000000000001712,9.000000000002071,26.000000000003133,790.6745047685333
241,1009.603008,0.0,0.0,2.32086602510502,4.688013269880358,4.509379327676093,8.483844384037162,16.0,80.0,96.0,71.0,71.0,69.0,9.000000000000897,9.000000000001048,13.681356681897297,572.8271374468902
242,1009.766956,0.0,0.0,1.3551568628929438,3.193371027573062,2.9532294659157117,8.291250949159835,13.0,70.0,98.0,71.0,71.0,69.0,9.00000000000106,9.000000000001338,9.000000000000776,418.0836258336918
243,1009.934741,0.0,0.0,0.6184665997806821,1.9175526674826167,0.9065034156606804,8.108467937032017,13.0,64.0,97.0,70.0,71.0,70.0,9.00000000000106,9.000000000001338,9.000000000000776,353.5207628327977
244,1010.110878,0.0,0.0,0.15708419435684404,1.0744814433065333,-0.6840255873944656,7.998750814226759,15.0,66.0,98.0,69.0,71.0,70.0,9.00000000000106,9.000000000001338,9.000000000000776,356.08525632832027
245,1010.274099,0.0,0.0,0.0,0.23878612686720668,-2.5087459999067088,7.622754025491035,13.0,60.0,92.0,69.0,71.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,418.00194148368723
246,1010.429611,0.0,0.0,0.0,-0.19385145110115243,-4.1154553014958335,6.707610609410668,16.0,60.0,81.0,69.0,71.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,507.61913099739854
247,1010.585386,0.0,0.0,0.0,-0.3866627247943546,-5.610829025677573,6.096157780454864,17.0,58.0,86.0,68.0,70.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,576.0999842673198
248,1010.740697,0.0,0.0,0.0,-0.4275683978102829,-6.866588244920068,5.605370187178518,18.0,58.0,85.0,68.0,70.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,692.5388545708014
249,1010.907842,0.0,0.0,0.0,-0.3446107227237478,-7.693839892205136,4.897691395792976,19.0,60.0,79.0,68.0,69.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,815.1420494657754
250,1011.071657,0.0,0.0,0.0,-0.44919638233242365,-8.13230135005635,4.506910742699137,17.0,62.0,84.0,68.0,69.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,869.3008226416414
251,1011.227219,0.0,0.0,0.0,-0.7680627145092163,-8.640214990230078,4.144706165981665,15.0,60.0,82.0,68.0,69.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,900.4656081033263
252,1011.384488,0.0,0.0,0.0,-0.8754547606357574,-9.094962497790153,3.8283399208351145,17.0,60.0,82.0,68.0,68.0,71.0,9.00000000000106,9.000000000001338,9.000000000000776,949.4417576913183
253,1011.558654,0.0,0.0,0.0,-0.6322482720987064,-9.271517788540727,3.6707618223474494,20.0,62.0,84.0,68.0,68.0,70.0,9.00000000000106,9.000000000001338,9.000000000000776,994.2924140766722
254,1011.725478,0.0,0.0,0.0,-0.46953874994412503,-9.469666765876777,3.5641244262390277,19.0,61.0,84.0,68.0,68.0,70.0,9.00000000000106,9.000000000001338,9.000000000000776,1005.5007808936695
255,1011.894846,0.0,0.0,0.0,-0.3592384672302966,-9.748151288207254,3.3778886663709677,19.0,60.0,82.0,68.0,68.0,70.0,9.000000000000547,9.200992965604415,9.000000000000401,1026.5558744364203
256,1012.054583,0.0,0.0,0.0,-0.46160571936985395,-9.610326894847693,2.9572249979352225,17.0,64.0,77.0,68.0,68.0,70.0,9.000000000000332,9.403705622715497,9.000000000000307,1054.4191358771543
257,1012.210177,0.0,0.0,0.0,-0.6820659758506529,-9.415377886089995,2.8602479660967033,16.0,64.0,83.0,68.0,68.0,70.0,9.000000000000332,9.403705622715497,9.000000000000307,992.6891943243171
258,1012.372267,0.0,0.0,0.0,-0.7849513492681504,-8.970149059203495,2.79678592485966,17.0,67.0,82.0,68.0,68.0,69.0,9.000000000000332,9.403705622715497,9.000000000000307,954.8289503883587
259,1012.542216,0.0,0.0,0.0,-0.8474185158314325,-8.546764190147233,2.6343349843466326,17.0,67.0,80.0,68.0,68.0,69.0,9.0,9.0,9.0,881.258821390232
260,1012.705173,0.0,0.0,0.0,-0.7062954278335742,-7.819483227348847,2.381867583621119,19.0,71.0,78.0,68.0,68.0,69.0,9.0,9.0,9.0,806.2425101024819
261,1012.866663,0.0,0.0,0.0,-0.5504395065375052,-7.530693962398238,2.056703084034443,19.0,67.0,76.0,68.0,68.0,69.0,9.0,9.0,9.0,686.6613770536798
262,1013.023296,0.0,0.0,0.0,-0.42456769957359786,-6.7073617229351665,1.970091263645295,19.0,74.0,80.0,68.0,68.0,69.0,9.0,9.0,9.0,627.3339843994752
263,1013.17877,0.0,0.0,0.0,1.3113818024210635,-5.988867781826819,1.6451448551550216,36.0,73.0,74.0,68.0,68.0,69.0,9.0,9.0,9.0,525.7052467948645
264,1013.346638,0.0,0.0,0.0,1.2464362549900787,-5.332092082719697,1.4653405264652521,17.0,74.0,77.0,68.0,68.0,68.0,9.0,9.0,9.0,432.8091312607578
265,1013.514056,0.0,0.0,0.0,1.08354332027099,-4.585714489884396,1.2530630197140136,20.0,76.0,75.0,68.0,68.0,68.0,9.0,9.0,9.0,366.3079303950027
266,1013.669455,0.0,0.0,0.0,0.9232705528588465,-4.130572070544032,1.2077171487527174,19.0,74.0,78.0,68.0,68.0,68.0,9.0,9.0,9.0,300.3461589539439
267,1013.82518,0.0,0.0,0.0,0.6763318701500372,-3.8029058586777618,1.2031088767723168,18.0,74.0,78.0,68.0,68.0,68.0,9.0,9.0,9.0,267.6514898516582
268,1013.98105,0.0,0.0,0.0,0.4551378342862096,-3.2477389553518967,0.9012334849644321,18.0,77.0,72.0,68.0,68.0,68.0,9.0,9.0,9.0,246.76507823574138
269,1014.147715,0.0,0.0,0.0,0.3720142867874201,-2.830810373355999,0.8896211587847436,19.0,76.0,78.0,68.0,68.0,68.0,9.0,9.0,9.0,209.0491091761421
270,1014.311319,0.0,0.0,0.0,0.32516141761971085,-2.3216720528665684,0.9452659936292456,19.0,78.0,78.0,68.0,68.0,68.0,9.0,9.0,9.0,189.4054716433419
271,1014.467247,0.0,0.0,0.0,0.09450318240817568,-1.9626702579192943,0.9894664896903076,17.0,77.0,78.0,68.0,68.0,68.0,9.0,9.0,9.0,170.1137957654325
272,1014.622991,0.0,0.0,0.0,0.15411631370785228,-1.6923310251857102,0.8267750636898197,20.0,77.0,74.0,68.0,68.0,68.0,9.0,9.0,9.0,158.91062918911877
273,1014.778494,0.0,0.0,0.0,-0.023108286135765876,-1.7607661764305251,0.5528286208996493,17.0,74.0,72.0,68.0,68.0,68.0,9.0,9.0,9.0,148.59956459524773
274,1014.945647,0.0,0.0,0.0,-0.13390562125931504,-1.8781951302442204,0.26014977589556576,18.0,74.0,71.0,68.0,68.0,68.0,9.0,9.0,9.0,147.29311201681665
275,1015.11648,0.0,0.0,0.0,1.527577373879461,-1.4919449060322356,0.30984512264990816,36.0,79.0,77.0,68.0,68.0,68.0,9.0,9.0,9.0,147.71398223453647
276,1015.276714,0.0,0.0,0.0,1.6147717532461352,-1.555359986368429,0.1663326495776709,19.0,74.0,72.0,68.0,68.0,68.0,9.0,9.0,9.0,144.5664548943416
277,1015.43227,0.0,0.0,0.0,1.4240781925217458,-1.4236382254368556,-0.004650594859908708,20.0,77.0,72.0,68.0,68.0,68.0,9.0,9.0,9.0,145.85789196123005
278,1015.588031,0.0,0.0,0.0,1.006945951794414,-1.3492095893184912,0.006059270413151907,17.0,76.0,75.0,68.0,68.0,68.0,9.0,9.0,9.0,140.63887944074315
279,1015.755016,0.0,0.0,0.0,0.7029365179192764,-1.4063108610540862,0.04687049720876946,18.0,75.0,75.0,68.0,68.0,68.0,9.0,9.0,9.0,136.16714526664725
