,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.16,0.16,0.03942649342761062,0.0,0.0
32,0.32,0.32,0.15708419435684462,0.0,0.0
33,0.48,0.48,0.3511175705587427,0.03940969359048474,0.0
34,0.64,0.64,0.6184665997806821,0.15705085782896921,0.0
35,0.8,0.8,0.9549150281252627,0.35106822307707786,0.03939289731920925
36,0.96,0.96,1.3551568628929422,0.6184020195844908,0.15701752478238018
37,1.12,1.12,1.8128800512565517,0.9548362336828187,0.35101887893723205
38,1.28,1.28,2.3208660251050173,1.355065096839672,0.6183374425379506
39,1.44,1.44,2.8711035421746365,1.8127767607979322,0.9547574421481836
40,1.6,1.6,3.4549150281252627,2.3207528391932852,1.3549733334065124
41,1.76,1.76,4.063093427071377,2.870982245819234,1.8126734726304057
42,1.92,1.92,4.686047402353433,3.4547875342421728,2.3206396552074926
43,2.08,2.08,5.313952597646567,4.062961746315298,2.8708609509942473
44,2.24,2.24,5.936906572928624,4.685913611408551,3.454660041469839
45,2.4,2.4,6.545084971874737,5.313818806476004,4.062830066232795
