,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
0,799.997124,0.0,0.0,0.0,-14.564842232561013,-63.06428540630577,-30.119665904246855,18.0,78.0,73.0,21.0,21.0,20.0,9.0,9.0,9.0,100.0,0.0
1,800.144737,0.0,0.0,0.0,-11.858293488697623,-51.27023952541376,-24.155636996585642,18.0,75.0,76.0,28.0,28.0,27.0,9.0,9.0,9.0,101.0,0.0
2,800.290931,0.0,0.0,0.0,-9.824852732710685,-41.52545587200339,-19.437468369548057,17.0,77.0,74.0,34.0,34.0,33.0,9.0,9.0,9.0,97.0,0.0
3,800.466429,0.0,0.0,0.0,-8.207621853269949,-33.391999602295535,-15.331687869987892,17.0,78.0,78.0,39.0,39.0,38.0,9.0,9.0,9.0,98.0,0.0
4,800.617462,0.0,0.0,0.0,-6.5829478781300645,-26.90612722571501,-12.471204669668392,19.0,77.0,71.0,43.0,43.0,42.0,9.0,9.0,9.0,99.0,0.0
5,800.764776,0.0,0.0,0.0,-5.351462064742688,-21.516246264216747,-9.954992752695716,18.0,78.0,75.0,47.0,47.0,46.0,9.0,9.0,9.0,96.0,0.0
6,800.912303,0.0,0.0,0.0,-4.540534199431717,-16.948722833736483,-7.687337387172904,17.0,79.0,77.0,50.0,50.0,49.0,9.0,9.0,9.0,97.0,0.0
7,801.058786,0.0,0.0,0.0,-3.7595778177922208,-13.980395978552451,-5.967739596523818,18.0,74.0,75.0,52.0,52.0,51.0,9.0,9.0,9.0,98.0,0.0
8,801.205007,0.0,0.0,0.0,-2.936129449861883,-11.426053370821464,-4.2948451812075925,19.0,76.0,79.0,54.0,54.0,53.0,9.0,9.0,9.0,95.0,0.0
9,801.377286,0.0,0.0,0.0,-2.699454583613135,-9.591426002273451,-2.558671049180572,16.0,74.0,83.0,55.0,56.0,55.0,9.0,9.0,9.0,97.0,0.0
10,801.527838,0.0,0.0,0.0,-2.4527199026426354,-7.858319634665648,-1.160284294961646,17.0,76.0,82.0,56.0,57.0,56.0,9.0,9.0,9.0,98.0,0.0
11,801.673949,0.0,0.0,0.0,-2.062233980499962,-6.227815347874468,-0.19729762061676315,18.0,77.0,80.0,57.0,58.0,57.0,9.0,9.0,9.0,97.0,0.0
12,801.820107,0.0,0.0,0.0,-1.867077907497749,-5.18096336107331,0.5519037146639816,17.0,75.0,80.0,58.0,59.0,58.0,9.0,9.0,9.0,99.0,0.0
13,801.967412,0.0,0.0,0.0,-2.2075767688908288,-4.242870155423091,1.1612201937144873,14.0,76.0,80.0,59.0,60.0,59.0,9.0,9.0,9.0,97.0,0.0
14,802.115006,0.0,0.0,0.0,-2.2734791786117468,-3.136315641407407,1.1912695866714555,16.0,78.0,74.0,60.0,60.0,60.0,9.0,9.0,9.0,94.0,0.0
15,802.281494,0.0,0.0,0.0,-1.793510165098969,-2.9462750982756774,0.9608162744998792,19.0,73.0,72.0,60.0,61.0,60.0,9.0,9.0,9.0,98.0,0.0
16,802.436089,0.0,0.0,0.0,-1.1497123443852968,-2.8046101151630722,0.9746536196811943,20.0,74.0,75.0,61.0,61.0,61.0,9.0,9.0,9.0,95.0,0.0
17,802.586274,0.0,0.0,0.0,-0.9054647145887427,-2.8083692836905527,0.8041621679062585,18.0,73.0,72.0,61.0,61.0,61.0,9.0,9.0,9.0,97.0,0.0
18,802.739083,0.0,0.0,0.0,-0.7744324785162182,-2.5348456436632034,0.8473826941173241,18.0,75.0,75.0,62.0,62.0,61.0,9.0,9.0,9.0,97.0,0.0
19,802.893533,0.0,0.0,0.0,-0.8218247494237727,-2.5556412661765933,0.7781805698930837,17.0,73.0,73.0,62.0,62.0,62.0,9.0,9.0,9.0,96.0,0.0
20,803.048721,0.0,0.0,0.0,-0.7384185072285807,-2.950226994485064,0.842926791824044,18.0,71.0,75.0,62.0,62.0,62.0,9.0,9.0,9.0,97.0,0.0
21,803.200964,0.0,0.0,0.0,-0.7918093289919494,-3.026296466203462,0.7742564663925746,17.0,73.0,73.0,62.0,62.0,62.0,9.0,9.0,9.0,96.0,0.0
22,803.35783,0.0,0.0,0.0,-0.8689850598705573,-2.555094163425551,0.7621921480944875,17.0,76.0,74.0,63.0,63.0,62.0,9.0,9.0,9.0,94.0,0.0
23,803.509896,0.0,0.0,0.0,-0.931172493623603,-2.3835449482540696,0.8470440801795887,17.0,74.0,75.0,63.0,63.0,63.0,9.0,9.0,9.0,97.0,0.0
24,803.657804,0.0,0.0,0.0,-0.8265848520493759,-2.467765837264963,0.9324125839145578,18.0,73.0,75.0,63.0,63.0,63.0,9.0,9.0,9.0,96.0,0.0
25,803.807453,0.0,0.0,0.0,-0.5533433034110229,-1.9484395991377852,1.311423396829599,19.0,77.0,79.0,63.0,63.0,63.0,9.0,9.0,9.0,99.0,0.0
26,803.966859,0.0,0.0,0.0,-0.4536992298357245,-1.5476165752778428,1.6858550857853656,18.0,76.0,79.0,63.0,63.0,63.0,9.0,9.0,9.0,97.0,0.0
27,804.117959,0.0,0.0,0.0,-0.5617310786432985,-1.4126565345910507,1.5238034090769075,17.0,75.0,73.0,63.0,63.0,63.0,9.0,9.0,9.0,97.0,0.0
28,804.264332,0.0,0.0,0.0,-0.527230409932248,-1.3360387411541268,1.4471518200311477,18.0,75.0,75.0,63.0,63.0,63.0,9.0,9.0,9.0,97.0,0.0
29,804.410639,0.0,0.0,0.0,-0.31020853656664515,-0.9630307657031523,1.7300284316856844,19.0,77.0,79.0,63.0,63.0,63.0,9.0,9.0,9.0,95.0,0.0
30,804.557248,0.0,0.0,0.0,-0.5661865214080497,-1.0584026263556154,1.793525841977579,16.0,74.0,76.0,63.0,63.0,63.0,9.0,9.0,9.0,96.0,0.0
31,804.703727,0.0,0.0,0.0,-0.5646681208585034,-0.7719230280216749,1.7938504096931664,18.0,77.0,76.0,63.0,63.0,63.0,9.0,9.0,9.0,98.0,0.0
32,804.867247,0.0,0.0,0.0,-0.805139946648119,-0.5927030569758784,1.407349474454409,16.0,76.0,71.0,63.0,63.0,63.0,9.0,9.0,9.0,94.0,0.0
33,805.01985,0.0,0.0,0.0,-0.6029795593962821,-0.32691996592123473,1.3978333797069693,19.0,77.0,76.0,63.0,63.0,63.0,9.0,9.0,9.0,98.0,0.0
34,805.166842,0.0,0.0,0.0,-0.33789962053773026,-0.07740797026467305,1.3972957505730959,19.0,77.0,75.0,63.0,63.0,63.0,9.0,9.0,9.0,96.0,0.0
35,805.323381,0.0,0.0,0.0,-0.12417421640257631,-0.030195808444233307,1.4564178495137439,19.0,76.0,76.0,63.0,63.0,63.0,9.0,9.0,9.0,97.0,0.0
36,805.473399,0.0,0.0,0.0,-0.2608465093126431,-0.025223085024194347,1.4436430518224084,17.0,76.0,75.0,63.0,63.0,63.0,9.0,9.0,9.0,96.0,0.0
